"intercept","slope","sigma","iter"
2.84518866648825,-0.58180920896582,0.281028421983735,518
2.85025900538077,-0.583837060199955,0.263666712229398,519
2.9445955564766,-0.61793902490816,0.275586726027419,520
3.08845016208987,-0.666984334939636,0.210980653468287,521
3.11698557477759,-0.673854749712293,0.256666472855938,522
2.80163863265099,-0.591031215757886,0.222577882972739,523
2.91410395813958,-0.617319066975845,0.251313405864239,524
2.49606929147995,-0.506719753703099,0.259937345233746,525
2.51557962696375,-0.490849872220124,0.243909957165491,526
2.93704604482915,-0.625404242212166,0.262913336338809,527
3.05577862729242,-0.648785601016146,0.217734282043832,528
2.55201874153879,-0.518412268913258,0.234286820361227,529
2.73421101957014,-0.553945466334311,0.225012219033058,530
2.85193980160331,-0.591759378002945,0.270968492449159,531
2.7031599809347,-0.570114854839704,0.266610409387777,532
2.68734945965682,-0.563239706986333,0.25162972175584,533
2.97128548408893,-0.631951976164316,0.267774221434745,534
2.93868117685443,-0.623292512100118,0.245384038977744,535
2.74168109082398,-0.563462008475954,0.208539785198659,536
2.85086796527563,-0.607039581401524,0.252732901376266,537
2.77144909792767,-0.568449219861143,0.254965102794269,538
2.51179977442896,-0.526724974483403,0.255451053988199,539
2.60409942553979,-0.547001732287449,0.244720472094853,540
2.66562924175433,-0.5533626843192,0.273994226576719,541
3.30145511079064,-0.700700694499072,0.266153178003917,542
2.92927821628553,-0.611130101179885,0.231457010745515,543
2.55770940658005,-0.52283561971689,0.362010145056715,544
2.71061961974906,-0.582424555245283,0.24627873004104,545
2.43500502947098,-0.484650719950507,0.331754721020817,546
2.90703813072682,-0.6093887114385,0.24125956690925,547
2.63810622066421,-0.540870116534709,0.227575006376705,548
2.8096466345554,-0.596266044456066,0.235828243960306,549
2.68848797658908,-0.555963839069748,0.291356709350059,550
2.46431988387922,-0.501863321759317,0.27153151401476,551
2.46505120786133,-0.507375499674855,0.252222366477665,552
2.7501307735112,-0.562911239748991,0.243217835929311,553
2.61158870127689,-0.541387067377464,0.248757763090076,554
3.14052970899175,-0.683882853887718,0.276518715619877,555
2.43234752215652,-0.500325211098942,0.267991531798974,556
3.07616397246612,-0.676053171410517,0.264160654879218,557
3.06070206804346,-0.6689212320261,0.258906848508403,558
2.82001593089362,-0.586938891125867,0.265374295169343,559
2.28805539344989,-0.467076627844008,0.247276020689507,560
2.76720639295076,-0.581486859839109,0.2198508298384,561
2.36895944428734,-0.483075168688164,0.214161912652386,562
2.81549899141844,-0.591045588626602,0.257542267321459,563
2.65294600723813,-0.559128697676762,0.234217463047626,564
2.45792753463688,-0.511100339805233,0.243451830242272,565
2.71773452570235,-0.57951360054207,0.262569317135316,566
3.29207971629068,-0.711868854604162,0.254552160012763,567
2.72716365018859,-0.575580557304873,0.227408126459406,568
3.0599183792343,-0.660116434831186,0.286724266092976,569
2.69013598631364,-0.549743810539407,0.255924251873732,570
3.25816720531811,-0.7116598728634,0.28485240602322,571
2.76823176402843,-0.573753227288323,0.253853680674805,572
3.00413561872619,-0.622321056786661,0.258694611587805,573
2.93197427687417,-0.604723340257896,0.256352287986792,574
2.59054037395072,-0.53615100016492,0.279091384849253,575
2.65490930093681,-0.561118810536759,0.251692277330265,576
2.33277928789357,-0.449680922045796,0.269258720887787,577
2.62624275058946,-0.53740887118119,0.211522292907702,578
2.55201884282753,-0.538868814445495,0.357445219896119,579
2.79877117152433,-0.597942870057666,0.245897963597017,580
2.5035074983389,-0.528605326169555,0.230911229353047,581
2.68138947106794,-0.559954137481514,0.252418828711181,582
3.22302998003273,-0.698014844335527,0.299392895602055,583
2.94449077549421,-0.616992071662732,0.275414006079876,584
2.7274779149543,-0.566452767746873,0.235979505489165,585
2.69317357784799,-0.571179885470637,0.238368633607392,586
2.36220408964287,-0.486982652773955,0.242011743134393,587
2.72931833436175,-0.575070887137731,0.234575390901571,588
2.28948792630369,-0.453091734349902,0.335925053509816,589
2.90789390316329,-0.611006277588417,0.231156121415721,590
2.70089000980726,-0.558693327730602,0.274567249426576,591
2.675660904881,-0.563213109575306,0.227275865627385,592
2.96837613471821,-0.635908703540871,0.246266817664986,593
2.68290168972933,-0.549371817113293,0.239617681902192,594
3.18995855810918,-0.681286637458012,0.284288611887769,595
2.57788121501335,-0.547108833013797,0.227668286262022,596
2.4386679987288,-0.49839584476563,0.287482015716311,597
2.75710692357568,-0.587240496698119,0.307483706899404,598
2.38717612920902,-0.49717617265849,0.227151071971483,599
2.3890794597396,-0.481735850986983,0.23234826541752,600
2.77821420719615,-0.574419771178832,0.219648402954919,601
2.88915128017792,-0.612500435819596,0.268718946867237,602
2.93154243587574,-0.618914124482475,0.275387739627284,603
2.57742978930134,-0.5331177387174,0.274871420066328,604
2.59970436766167,-0.540724421574423,0.250236115275815,605
3.24837173381178,-0.713469982881526,0.220276534290958,606
2.77133698474212,-0.58013704076605,0.275630438016869,607
2.71428426802253,-0.575120032701582,0.20958135208196,608
2.17326302020691,-0.442630070858402,0.234572315136276,609
2.66486467394895,-0.556944478847493,0.247276589331225,610
2.69337260566748,-0.567135301340704,0.258195194926335,611
3.00769515670218,-0.635979687782611,0.26739401159032,612
2.98073960400849,-0.623852940700721,0.287962989574935,613
2.21061321861544,-0.463594819041617,0.341392307773048,614
2.69137849147923,-0.582855446895346,0.232617740465311,615
2.14887029024959,-0.416516318284542,0.255999420407643,616
3.00212116871391,-0.632454524961094,0.251868611870116,617
2.32798792585806,-0.464216464882217,0.274276971028858,618
2.40655717803788,-0.492392750434969,0.251888711654628,619
2.89031093508979,-0.60712537131466,0.263984576536351,620
2.78246034872802,-0.574246229363701,0.240343912828798,621
2.62611960154576,-0.556610106379207,0.269009713246414,622
2.39622171810052,-0.50759264318908,0.240939657897772,623
2.99682617377552,-0.634079831730156,0.245789343012208,624
2.89717920956159,-0.626057868518904,0.265207420484985,625
2.91406733190624,-0.624544523792653,0.256011900829853,626
2.13462952886073,-0.425944749835217,0.223675257446413,627
2.41772529701223,-0.505032441446556,0.238884660746417,628
2.51608310112703,-0.513684506030007,0.246583516065345,629
2.6059827214407,-0.531738088636994,0.249879621408187,630
2.42421029454844,-0.491435076240514,0.23076690901831,631
2.89921871038431,-0.607240563816146,0.262933557773574,632
2.53990673275973,-0.519056250832749,0.246699820132438,633
2.65546576215334,-0.551965767393426,0.243760392891831,634
2.86597101498423,-0.599389479465051,0.23406104729181,635
2.95168674945387,-0.637872670934002,0.260986400821951,636
2.53850056632258,-0.539071760243066,0.245065159965085,637
2.92445219361726,-0.623039456277943,0.205928827164079,638
2.59314089985396,-0.531652289229073,0.225963580832117,639
2.24141352092412,-0.458345903948232,0.2718938681678,640
2.46016250751867,-0.512914613696031,0.219748288059243,641
2.73704340678983,-0.572349777463001,0.234566175308239,642
3.03361853736123,-0.639968915532958,0.232587543768432,643
2.63560171392538,-0.539207937773688,0.35864549622619,644
2.90847668300612,-0.61082689737384,0.241554158394497,645
2.46578052141764,-0.50195749322395,0.298384821000989,646
2.86105662367823,-0.608243171288931,0.254598533307939,647
2.99759469640037,-0.628862642743177,0.258900189235421,648
2.43355788037618,-0.480065362234429,0.269704869139978,649
3.29917516820514,-0.713082418398065,0.274926994334891,650
3.5070156266923,-0.766336485837411,0.275129866783259,651
2.2147110816382,-0.432028230131092,0.233259920565533,652
2.98545405874495,-0.617084317633759,0.283612623056698,653
2.61839716189919,-0.547669207395419,0.211612060295316,654
2.55838869730922,-0.528489302697162,0.364393325909306,655
2.61832479863008,-0.564055155415189,0.240717338285784,656
3.04396729007255,-0.645138929107945,0.256047898215932,657
2.0367640396654,-0.404535750472633,0.25489681965467,658
2.61775607500252,-0.54859366213534,0.238981614283061,659
2.59015876133801,-0.556959290153345,0.254745994454888,660
2.5110710524083,-0.530567458930344,0.281210270604214,661
2.41834663427142,-0.495223629838004,0.21742629290847,662
2.3489693398253,-0.470855253993813,0.240583288468988,663
2.39534630510571,-0.502033305786814,0.202534496626649,664
2.89337890491107,-0.613366547412843,0.247338211511873,665
2.63000429376532,-0.537177234900621,0.253520970145427,666
2.65101319689943,-0.554077655368468,0.259681467871387,667
2.68273113956733,-0.554721938707036,0.242288021148789,668
2.81172287741578,-0.589409819369486,0.26843101572178,669
2.19446422649503,-0.45165720254866,0.313768077367405,670
2.54612745996973,-0.515994431008966,0.266665195921719,671
2.09056559374933,-0.395084921527185,0.258354988604837,672
2.72301482848881,-0.55756198388935,0.252144703041628,673
2.72949614741655,-0.569672469507835,0.258224272079416,674
2.1830422345372,-0.433034897442819,0.234977946760164,675
2.77821420719615,-0.574419771178832,0.219648402954919,676
2.75007999132814,-0.577176625445676,0.22992964546223,677
2.43885909512792,-0.509892081284685,0.232547731633658,678
2.53906294781367,-0.532628976198255,0.220763454999958,679
2.86452117828268,-0.612280493136,0.258592809552175,680
2.60647680503291,-0.546225460582053,0.265631156256066,681
3.04869400372279,-0.655236560167747,0.228235201401173,682
2.74245970698561,-0.557209861242205,0.2358180603071,683
2.74348648530666,-0.574884163148389,0.258957312938466,684
2.91578371213723,-0.618202726584556,0.248665999059386,685
2.7180594632172,-0.571132631421069,0.231911880744785,686
2.2155170749141,-0.442261615106464,0.231184763702907,687
2.98810084403104,-0.63567274593387,0.2564649812241,688
2.90241871733733,-0.613344537966501,0.290678519100994,689
2.51106875056809,-0.515153871512479,0.259167584804491,690
2.70346200733653,-0.566211959681425,0.215524501066143,691
2.958544734446,-0.629759965574229,0.240216727538834,692
2.87514917967915,-0.607139820890471,0.262210371830946,693
2.25163464439293,-0.464387645022664,0.23160676919369,694
2.65954109283605,-0.569757573911117,0.230948009348257,695
2.2856693615751,-0.444564634462025,0.280542848187204,696
2.70202118478841,-0.561069547759198,0.212896403851433,697
3.02336503729541,-0.654947241836208,0.233463943190086,698
2.46545207718895,-0.515525538895291,0.236085648124707,699
2.4085878619573,-0.484046414422318,0.220402452488746,700
2.61837178545495,-0.53015829504725,0.243462399055648,701
3.08436616179118,-0.652222055670297,0.235744121241458,702
2.50931793766218,-0.516205541281935,0.250868612037937,703
2.4417784900349,-0.500725207947048,0.247702988256645,704
2.72344761001413,-0.558261903091629,0.260316298842123,705
2.38424317594992,-0.488230103773427,0.299463844844987,706
2.37392592103411,-0.473961125478935,0.222793896731191,707
2.7188607056319,-0.5711439895298,0.237737349707122,708
2.87985941658306,-0.589978518065088,0.249241846988898,709
2.29532492635132,-0.458132999953858,0.25979462147498,710
2.29358460956258,-0.466550024654713,0.320680238698634,711
2.19847949010806,-0.446134202260262,0.225404233908711,712
2.98091690995545,-0.630191897259341,0.259336650884191,713
3.36809714799947,-0.736203320170569,0.281976433732044,714
2.56509603429401,-0.537796805839364,0.268545985508086,715
2.43678669989856,-0.501916047321296,0.220791172364215,716
2.66760501899355,-0.560828020059065,0.269419141826794,717
3.0379783140737,-0.665505806103192,0.259789642963834,718
3.10352176011227,-0.654588564136254,0.26570909850082,719
2.72131953914982,-0.578931299989561,0.219056831833685,720
2.62374963877521,-0.54078158716517,0.243151179815206,721
2.48141571126007,-0.505122514525588,0.245199277206393,722
3.16186786526978,-0.686128046056257,0.280054901745282,723
2.51727482710901,-0.503473783583912,0.235467535719793,724
3.22977877487285,-0.690539793748033,0.271752316618446,725
2.74959031691195,-0.580319151290357,0.23251004614742,726
2.78379539482265,-0.597638996253674,0.26476428282306,727
2.94735939011337,-0.62619922068699,0.261287063480004,728
2.36011579104933,-0.467396768477777,0.239276895698637,729
2.57246117947514,-0.539517214712783,0.237978398059099,730
2.96564235911366,-0.631397026138739,0.272725349041539,731
2.50075940318273,-0.523984597736926,0.245211551671615,732
2.70311586719946,-0.57094748689075,0.281714413914145,733
2.60872423471873,-0.540242539317306,0.271888110557305,734
2.68265632544837,-0.573972520126614,0.252871012277344,735
2.6845682239594,-0.569206220710733,0.243306120362902,736
2.26950915256181,-0.448516342243084,0.227833154623819,737
2.95014841911747,-0.62391308505295,0.267803065478339,738
2.59770280651049,-0.53560730907853,0.262836385144437,739
2.68231088914468,-0.576645376188649,0.260416864270039,740
2.59752472277401,-0.527793946837721,0.223383467007347,741
2.46180577850638,-0.493106901266767,0.236256049120924,742
2.51212691557494,-0.514373140906652,0.218652409305898,743
2.89090917261928,-0.606064131427301,0.267972797818095,744
3.13362983278867,-0.66975058700066,0.268399979042141,745
2.05860432117641,-0.415564965668309,0.256069204024729,746
2.74475901434087,-0.568047123153944,0.221333220597993,747
2.58925568370717,-0.546082974015371,0.214069787949727,748
2.51534666989216,-0.520677225904061,0.259463995345089,749
2.84713552295018,-0.613040132704212,0.254685196039869,750
2.7843109813671,-0.578860928078222,0.227149073982949,751
2.69464852780377,-0.571952981922857,0.210580647978057,752
3.3836160677385,-0.739159790692648,0.242872984334538,753
2.6436308483718,-0.544325145583691,0.30406642589642,754
2.83455060830581,-0.603943128193442,0.292422049409004,755
2.48101156583812,-0.520916411488336,0.244591346357956,756
2.73705737969145,-0.572343327159265,0.256736165053785,757
3.20921694975435,-0.682628519623731,0.279972250117384,758
2.75056289916207,-0.563834433301068,0.263048320379208,759
2.5237549619741,-0.511606452588758,0.264342452301562,760
2.81222327564696,-0.601292563974141,0.282141883099151,761
2.56680696809825,-0.551167283277401,0.244153583255382,762
2.97633506987186,-0.645036683267699,0.256159844218328,763
2.52023497572091,-0.516999129874501,0.229599906033863,764
2.97853170954475,-0.646205692284396,0.256546434162138,765
2.77564485063768,-0.57811859799181,0.266386601789183,766
2.76265142717729,-0.564106585606723,0.222344368763516,767
2.7854181943034,-0.585582959000191,0.217833664563866,768
2.81628011155592,-0.586015090773919,0.254216795430166,769
2.93353998438825,-0.618379893361092,0.273686907511719,770
2.56775281363018,-0.529945667149079,0.244246076889427,771
2.46016721991039,-0.502865826157966,0.203577165310978,772
2.84276525355119,-0.594526618423608,0.378485891881699,773
2.35480045939287,-0.479222485655457,0.233514499738732,774
2.32947295621866,-0.453783603452707,0.320057421439744,775
2.90630905137206,-0.623568143925248,0.250699353149926,776
2.984044664022,-0.634059000155155,0.210908658029573,777
2.9306084163407,-0.634364992152008,0.294313652666622,778
2.35275127765621,-0.480611778002388,0.215300423525483,779
2.86702003360127,-0.620718579293304,0.241463906635276,780
2.78907366763198,-0.587599933428271,0.244406967855815,781
3.09455524358722,-0.660153998186944,0.300707375195847,782
2.93036394357173,-0.622426417059283,0.26526362349236,783
2.60111050633142,-0.540747754535018,0.260640517889995,784
2.9607833364925,-0.607788693192254,0.26405827698128,785
2.87277505907837,-0.604830635799253,0.244663502480558,786
2.06457920779451,-0.39922554129096,0.25504386591178,787
2.73684904934359,-0.571569936763015,0.221324796828489,788
2.62474685515811,-0.550283946476257,0.229456122562152,789
2.15926149941139,-0.438366722502294,0.229050253151898,790
2.47164588901146,-0.498288288611261,0.249033822933566,791
2.57599098267411,-0.545071402491379,0.277488285980786,792
2.40560058814014,-0.49797624883327,0.234832009451873,793
2.82492067044343,-0.593519894215404,0.235449010834468,794
2.44587585384378,-0.508894701693902,0.241557851514585,795
2.75279639195455,-0.577717579828847,0.21396586258378,796
3.08161807369478,-0.667683851392744,0.327839646571459,797
2.55773709672679,-0.528227285393083,0.254168042886452,798
2.4807642869354,-0.527674984707364,0.240211840355478,799
2.69069262310837,-0.573225404420773,0.213035279699696,800
2.55879390845464,-0.535800196140598,0.251491966608229,801
2.73407532560739,-0.572863436905464,0.226919280651222,802
2.74950842283803,-0.600048816952923,0.250091072999763,803
2.78582482745541,-0.578942184496263,0.238374903352081,804
2.74145822558673,-0.599814941590843,0.29370549923283,805
3.39494374420032,-0.722824887881767,0.282268555052473,806
2.46205626230026,-0.496217979222784,0.22642233925844,807
2.30208866489119,-0.465216539667764,0.19921983355032,808
2.48379906100851,-0.505177518619251,0.245256565331784,809
2.81259272965979,-0.585660952866233,0.223219693594774,810
3.09491422870974,-0.652127721826441,0.287586129575464,811
2.9414471209913,-0.606516269325726,0.264121291500702,812
2.49558222613694,-0.529230966235447,0.306974138248113,813
3.03716614843963,-0.652960301480321,0.217440945348519,814
2.61036031822278,-0.548511854736857,0.276613321018732,815
2.65204592780844,-0.548155613042779,0.244122961162422,816
2.59616736134246,-0.543499256061374,0.237608998452313,817
2.33879019459674,-0.494720361971626,0.280344509377003,818
2.19938372403692,-0.446339139276478,0.226490873630797,819
2.39900200855811,-0.496880816287112,0.235971560751338,820
3.22690566127136,-0.699894351312674,0.274553603917363,821
2.56771048111931,-0.5378304352391,0.274290503224645,822
3.46763119243841,-0.76209983267091,0.275883614464421,823
3.00032418316703,-0.640558327713149,0.255313430162788,824
2.59898916804292,-0.54506075649159,0.244427484771294,825
2.58559144392534,-0.541853409507418,0.268226150999905,826
2.2867502356739,-0.463116158988019,0.293564361679435,827
3.14845984860556,-0.683225192312543,0.234900598850809,828
2.17033103699591,-0.443502521186322,0.265551147515418,829
2.72734909488121,-0.582506827887856,0.27238804900347,830
2.17853125202859,-0.432156203383898,0.259064656998398,831
2.79870999363148,-0.599574383680354,0.233173170555614,832
2.74055063713572,-0.563057472694236,0.258140861714955,833
2.49831522570541,-0.518375103095468,0.260515525152188,834
2.70214095900792,-0.571026324938748,0.260926259850335,835
2.65427382237219,-0.564323591124599,0.276497731552963,836
2.78454292910489,-0.580436983539302,0.299407311872238,837
2.73105730420287,-0.562782154689814,0.240415231510704,838
2.8963101479099,-0.601151868161738,0.265168932157244,839
2.48105589438476,-0.526760837869575,0.239742933884933,840
2.48203855044575,-0.522772432374527,0.253460906429936,841
2.65767644320552,-0.57204925094147,0.249614847781988,842
2.56788957779111,-0.539808635958098,0.247994791228434,843
2.99583313099612,-0.626511495073259,0.286427588041559,844
2.82016775569824,-0.597455284299766,0.249889200360561,845
2.93496948789858,-0.625972194631251,0.240995023615269,846
2.49070264787999,-0.513298189769697,0.222543812070357,847
2.36578154830304,-0.489738149840768,0.239284896398292,848
2.56749997560011,-0.538575188798165,0.226441522173217,849
2.27571143338728,-0.475344704183127,0.251330113975059,850
2.67178937545217,-0.557210196544919,0.216606061988882,851
2.44509806765844,-0.491884619060821,0.241118196970199,852
2.66404045643444,-0.567309012818648,0.265009404766304,853
2.91925089560933,-0.615264795089562,0.265955734180045,854
2.16365685770785,-0.442730138396732,0.261291442197472,855
2.62310853152299,-0.545628868822836,0.270940160528228,856
2.89488834277865,-0.611529483626433,0.263858279683713,857
2.95872730123594,-0.632658399500173,0.247453342948272,858
2.55001538179811,-0.526585371147305,0.231044085808932,859
2.90227663171687,-0.611584686545838,0.244651755511393,860
2.66475395584613,-0.557449834025821,0.245276190841178,861
2.86751669468975,-0.594316155772978,0.24946589649708,862
2.45185561413067,-0.511363007756505,0.233255387293256,863
2.97090346889391,-0.633243770276844,0.273371491266412,864
2.41010051948001,-0.491064678412381,0.335433217186455,865
2.81972026649668,-0.595003010499622,0.298874935513776,866
2.60221234532535,-0.544280945255775,0.256998267870287,867
2.61701482375374,-0.532185391445468,0.312367854320752,868
2.81586787255613,-0.585827947144605,0.24733989167854,869
2.89820606644338,-0.611494391086319,0.288030567772674,870
2.56328270957022,-0.531673206866662,0.308125321666972,871
2.41608555418602,-0.504090719042334,0.236958504948201,872
2.68947249954434,-0.554748249964637,0.222713224658724,873
2.83452765694351,-0.609600177510576,0.264465975350133,874
2.63585368378513,-0.547776700626373,0.222750345216748,875
2.2719715582525,-0.462651685318709,0.26877493471523,876
2.72908766970644,-0.570991397237089,0.27504033173354,877
2.8315987482804,-0.582471492402094,0.282326479450665,878
2.58972393045397,-0.53951707897684,0.253022452233225,879
2.78641218473245,-0.582433714625582,0.250919495894565,880
2.35405303427833,-0.490617881184159,0.299831857734014,881
2.8432297666679,-0.58144788146199,0.281697219562837,882
2.71701876397356,-0.577672612015935,0.209818466735414,883
2.87466053935886,-0.622007461386686,0.226382939515497,884
2.26856815735857,-0.441748658539079,0.254935458490414,885
2.83098404212483,-0.592975619210498,0.280049278841892,886
2.9493964734964,-0.644761218140971,0.252131229077619,887
2.72338003178616,-0.570221210374654,0.213609614281708,888
2.72908766970644,-0.570991397237089,0.27504033173354,889
2.11307766833781,-0.426847070648088,0.256106373396285,890
2.58265401893333,-0.537335399030539,0.283092083725146,891
2.81370490341372,-0.6000212071439,0.293431472466455,892
2.69780538630772,-0.561887098042141,0.238721964342759,893
2.86110821880274,-0.602220302207611,0.316406262150172,894
2.74109295728282,-0.566776116150836,0.207794184508857,895
2.60777230879737,-0.540542450733713,0.240572832577458,896
2.59593685540557,-0.542490624837598,0.251826607796494,897
2.56415170085674,-0.556385335474012,0.241032013184995,898
2.69547649529092,-0.562376664006333,0.228021902129638,899
2.49848216891745,-0.524650877946928,0.242467470103028,900
2.29762910116812,-0.462388298002849,0.226819721460945,901
2.56058246068912,-0.513080258196335,0.234659071035955,902
2.76986761987531,-0.586165931866273,0.226393499287661,903
2.31616903990838,-0.468449979514696,0.324823859493798,904
2.69825739941929,-0.571009562963955,0.237571010170308,905
2.66860071952322,-0.544039936674742,0.256941790351543,906
2.67656036716115,-0.562991811718572,0.243776195957302,907
2.45453881270113,-0.503991939266299,0.228236504313632,908
2.86926048863755,-0.593104002450418,0.257931283159774,909
3.08014512248211,-0.657569815690917,0.235026008073474,910
2.84411409445904,-0.602049934776001,0.221167060084758,911
2.6415448797028,-0.542499541659276,0.281830980490583,912
2.4544419112967,-0.488608536406422,0.328977535139638,913
2.43863950693344,-0.52229335082205,0.257082701490475,914
2.67809377482392,-0.555598666656874,0.277852058572883,915
2.59513533445355,-0.542019986420493,0.241624515535534,916
2.97420316853605,-0.643315219540771,0.216203120717299,917
2.36522094601627,-0.48667731113937,0.250556948480217,918
2.81607055709445,-0.606912421488536,0.251357345944664,919
2.63080483313752,-0.550013351709333,0.25633154888257,920
2.93375004925874,-0.635393825606709,0.290341547478626,921
2.69268550902573,-0.561298941773392,0.275463934245186,922
2.71730541679251,-0.572454772369614,0.227051739473027,923
2.92887804464,-0.615028648809822,0.233266998664242,924
2.86522660940091,-0.608401650372359,0.247534032137351,925
2.71679347742732,-0.567135714356101,0.263280966201732,926
2.9445804868645,-0.626244885182596,0.24491737542686,927
2.4585724574871,-0.504706745678749,0.233519243153472,928
2.62372440351841,-0.559647654717714,0.264619901820006,929
2.71231481455011,-0.568667034736225,0.227735761819486,930
2.42009959978217,-0.500817734637251,0.236780403401837,931
2.73659574244904,-0.585151916217071,0.242189529111129,932
2.56117725264215,-0.545908941108966,0.3503518512066,933
2.55437899468525,-0.517146963940251,0.20706831831128,934
2.68911038439579,-0.569626049976529,0.266300451526243,935
2.95592424542997,-0.632015320666417,0.233287412831471,936
2.68110195092458,-0.567300932956122,0.234206456565868,937
2.98805431545463,-0.638629185409877,0.246018846295402,938
3.07073285226096,-0.641450205730524,0.25962787521919,939
2.99517293336106,-0.64994862270978,0.270855913735859,940
2.29359747066861,-0.452117818893821,0.335908769117985,941
2.50795910764981,-0.522742404577002,0.223476454170521,942
2.89999631184524,-0.62022975848169,0.267101827743588,943
2.87563729804412,-0.613036102932033,0.281748931004325,944
2.76643162429233,-0.583083091521749,0.261238160075539,945
2.66931771913728,-0.541253287756544,0.265877140141409,946
2.91938876684107,-0.634715432123266,0.245524733897532,947
2.76211469674819,-0.576492976949723,0.252912387051544,948
2.99568104821047,-0.633571258492456,0.251613306719025,949
2.67687275289601,-0.548937150418163,0.201705853806292,950
2.69000213004936,-0.570865887839398,0.239532172781859,951
2.83798594749009,-0.583319358444616,0.2233795837693,952
2.7565213803273,-0.573419007401945,0.288567948578854,953
2.73308567953113,-0.5710119724942,0.250770271149639,954
3.38971766829518,-0.725057019187273,0.282090827184569,955
2.71243596031708,-0.560244572741294,0.245357897634564,956
2.64833422165964,-0.542989284523482,0.240920589514293,957
2.48294420847786,-0.501275762824782,0.249918994213155,958
2.5570673327475,-0.533566931576714,0.231219382696102,959
2.48759881385061,-0.523576596246786,0.260580759730245,960
2.76481221077128,-0.569974425734834,0.232767304009106,961
3.01268313889577,-0.659448447407208,0.244546573832806,962
2.63060663569239,-0.531940120227663,0.248188397308116,963
3.01474651114036,-0.646686521586888,0.282241833221483,964
2.93221639337886,-0.620987699394178,0.239016552809409,965
2.90140772382181,-0.625446609517619,0.281123234880367,966
2.58632397788026,-0.527319540007519,0.285899172202731,967
2.65165107595068,-0.546253783834572,0.232884007584412,968
2.61554973644169,-0.535541400329549,0.309418785282666,969
3.3284577105403,-0.717828868443314,0.253315029225098,970
2.97673877977941,-0.651945524938847,0.245852975267288,971
2.80974839516172,-0.588082580446282,0.261889891529881,972
2.94978195747152,-0.63366459921416,0.266419903618124,973
2.69123978187052,-0.559243541892434,0.23098989895196,974
2.47443057999395,-0.518892109330777,0.255415956468282,975
2.68795645600383,-0.558084494874834,0.247371908794716,976
2.76187662131298,-0.583112580453483,0.229159349244774,977
2.90448040011726,-0.606404693570648,0.252463766240415,978
2.54525843068539,-0.537105941021824,0.224126179190433,979
2.93316015961468,-0.61850442461652,0.243553250128661,980
2.63805449136838,-0.566619348310987,0.218653239124337,981
2.96673016134282,-0.637341354302987,0.246416874694587,982
2.4676359355495,-0.505807391088776,0.224127392307909,983
2.70566259334515,-0.574363378274178,0.23063115389885,984
2.8573121470116,-0.609093516072317,0.224128843590399,985
2.3132633015384,-0.451505199878584,0.269765591732203,986
2.41404042167994,-0.503862224659332,0.23661220571364,987
2.91321268777392,-0.599183755562975,0.236003227336554,988
2.84089454776383,-0.618026068056558,0.254290152222927,989
2.7555434397784,-0.566817198806096,0.243476879920935,990
2.45389042778526,-0.508997006175233,0.21939710816338,991
2.43779796315147,-0.499896672566594,0.230717444490754,992
2.42957354941545,-0.500413850366736,0.231001209944383,993
2.45486316062923,-0.514589855420598,0.219590770658412,994
2.76056385660934,-0.583592817471505,0.248204708892811,995
2.75722071411061,-0.579039999014533,0.247578303514527,996
2.74775418437901,-0.582780990271563,0.22871903154544,997
2.7753508091123,-0.580471804396947,0.257772484761536,998
2.92857531102535,-0.628504521311707,0.304205734959019,999
3.02827444303928,-0.651635115512119,0.27403878046846,1000
2.76167841308429,-0.579192387690895,0.283886146940549,1001
2.65405852079179,-0.554223735256009,0.266100084155876,1002
2.50397225601852,-0.504454986998069,0.244927166807171,1003
2.82003843801815,-0.609902462220206,0.238415461791613,1004
2.49337807545098,-0.521250590635163,0.260033762614351,1005
2.48069120063168,-0.500676292872019,0.252238355200264,1006
2.59805213148005,-0.542947099229924,0.205947453014509,1007
2.71350423944662,-0.561784643189183,0.275551956230825,1008
3.18586016775848,-0.694558385510122,0.289220281651796,1009
2.81595222577657,-0.599076059454848,0.237032529964192,1010
2.75784425800603,-0.581939248851712,0.249171096743502,1011
3.20036020462661,-0.678888249474408,0.272807336340365,1012
2.79258805436089,-0.586611018743436,0.231240226499618,1013
2.89967492330341,-0.620555309411304,0.27952881112797,1014
2.75258168599196,-0.597936750098824,0.281595667665184,1015
2.88205909755094,-0.6078170271834,0.254262260909088,1016
2.94463596178006,-0.608696991314847,0.240318150289082,1017
2.92775194257182,-0.615738087167088,0.250729447312688,1018
2.72940771840047,-0.567695363643253,0.208571852794701,1019
2.67205958327094,-0.56060493677621,0.218133269736916,1020
2.81360297910243,-0.591648142260668,0.2562559496548,1021
2.65915625316894,-0.550392048075923,0.221508355031849,1022
2.5173065861038,-0.512486486853687,0.250667400374472,1023
2.87622302665135,-0.593875770466105,0.206589508451883,1024
2.96828290749111,-0.645177110613941,0.238407791016058,1025
3.17820710661628,-0.67869881876183,0.243484089191679,1026
2.455241046603,-0.511968433872589,0.207490744646271,1027
2.69248151401696,-0.554310741724771,0.219246436490478,1028
2.3355454630304,-0.454829102557325,0.248459150534777,1029
3.07130280299356,-0.649738338683577,0.26951873804304,1030
2.31928018262925,-0.471643577640959,0.25567356817046,1031
2.63425887755451,-0.533865916441244,0.240954395269967,1032
2.61097974126006,-0.549725005665172,0.246149916754534,1033
