"source","idPlot","longitude","latitude","volume","omegaTot"
"RadamBrasil","SB20ZD/RB/A.160",-60.4822222222222,-7.23666666666667,74.38,1
"RadamBrasil","SB20ZD/RB/A.165",-60.9613888888889,-7.97861111111111,39.59,0.850467289719626
"RadamBrasil","SB20ZD/RB/A.171",-60.035,-7.74083333333333,70.2,0.861111111111111
"RadamBrasil","SB20ZD/RB/A.178",-60.8,-7.44583333333333,54.69,0.8690802706162
"RadamBrasil","SB21VA/RB/A.14",-58.6633333333333,-4.315,54.21,1
"RadamBrasil","SB21VA/RB/A.6",-59.4352777777778,-4.12833333333333,53.79,1
"RadamBrasil","SB21VB/RB/A.17",-58.4947222222222,-4.46055555555556,22.3,1
"RadamBrasil","SB21VB/RB/A.23",-57.9208333333333,-4.78611111111111,41.12,0.801313229571985
"RadamBrasil","SB21VB/RB/A.25",-57.0780555555556,-4.36666666666667,59.38,1
"RadamBrasil","SB21VC/RB/A.79",-59.2555555555556,-5.85611111111111,75.53,1
"RadamBrasil","SB21VC/RB/A.80",-59.3194444444444,-5.76444444444444,29.14,1
"RadamBrasil","SB21VD/RB/A.39",-58.0583333333333,-5.06166666666667,45.3,0.926269315673289
"RadamBrasil","SB21VD/RB/A.50",-57.5297222222222,-5.84277777777778,131.57,0.986547085201794
"RadamBrasil","SB21XA/RB/A.41",-56.8477777777778,-4.66555555555556,69.61,0.945841114782359
"RadamBrasil","SB21XC/RB/A.49",-56.1461111111111,-5.16194444444444,88.54,0.944431895188615
"RadamBrasil","SB21XC/RB/A.70",-55.6311111111111,-5.60944444444444,133.25,0.958724202626642
"RadamBrasil","SB21XD/RB/A.101",-54.8375,-5.7275,78.2971237857507,1
"RadamBrasil","SB21YA/RB/A.111",-59.5736111111111,-6.6475,54.24,0.959992625368732
"RadamBrasil","SB21YB/RB/A.51",-57.9994444444444,-6.41555555555556,207.21,0.950629795859273
"RadamBrasil","SB21YB/RB/A.52",-57.6627777777778,-6.16222222222222,38.2,0.915183246073298
"RadamBrasil","SB21YD/RB/A.58",-58.2213888888889,-7.30416666666667,57.75,0.838095238095238
"RadamBrasil","SB21YD/RB/A.59",-58.4294444444444,-7.84722222222222,83.43,0.826321467098166
"RadamBrasil","SB21ZA/RB/A.54",-56.7569444444444,-6.13055555555556,40.97,1
"RadamBrasil","SB21ZB/RB/A.120",-54.125,-6.52166666666667,36.33,1
"RadamBrasil","SB21ZD/RB/A.125",-55.2522222222222,-7.64638888888889,64.6550367311989,0.913241409579244
"RadamBrasil","SB22XA/RB/A.12",-49.8905555555556,-4.31666666666667,131.2013,0.932463321628673
"RadamBrasil","SB22XA/RB/A.13",-49.6302777777778,-4.50277777777778,109.5927,0.959406967799863
"RadamBrasil","SB22XB/RB/A.7",-48.345,-4.97277777777778,56.0524,0.961361154919326
"RadamBrasil","SB22XD/RB/A.14",-48.5255555555556,-5.52583333333333,593.9898,0.994876511347501
"RadamBrasil","SB22XD/RB/A.15",-48.3075,-5.28222222222222,42.9409,0.809263429504272
"RadamBrasil","SB22ZB/RB/A.2",-48.4272222222222,-6.43916666666667,16.9926,1
"RadamBrasil","SB22ZB/RB/A.5",-48.5383333333333,-6.61416666666667,24.3963,0.873341449318134
"RadamBrasil","SB22ZB/RB/A.6",-48.2561111111111,-6.43722222222222,89.3731,1
"RadamBrasil","SB22ZD/RB/A.1",-48.6722222222222,-7.13138888888889,23.9617,1
"RadamBrasil","SC18XB/RB/A.34",-72.8008333333333,-8.35944444444444,93.1,0.899785177228786
"RadamBrasil","SC19XB/PM/A.8",-66.1177777777778,-8.84111111111111,52.58,0.969379992392545
"RadamBrasil","SC19XC/RB/A.66",-68.5233333333333,-9.22083333333333,145.36,1
"RadamBrasil","SC19XC/RB/A.67",-68.4847222222222,-9.30138888888889,112.05,0.973047746541722
"RadamBrasil","SC19XD/RB/A.40",-66.5402777777778,-9.55666666666667,81.03,0.955448599284216
"RadamBrasil","SC20VA/PM/A.178",-65.7441666666667,-8.60583333333333,127.38,1
"RadamBrasil","SC20VA/PM/A.183",-65.5994444444444,-8.21166666666667,33.25,0.945563909774436
"RadamBrasil","SC20VA/PM/A.95",-65.6911111111111,-8.32194444444444,46.12,0.923894189071986
"RadamBrasil","SC20VB/RB/A.191",-63.4844444444444,-8.51083333333333,84.47,0.877352906357287
"RadamBrasil","SC20VB/RB/A.2",-63.32,-8.22638888888889,52.75,0.967582938388626
"RadamBrasil","SC20VB/RB/A.225",-63.49,-8.41527777777778,124.9,1
"RadamBrasil","SC20VB/RB/A.50",-63.4894444444444,-8.72944444444444,117.42,0.925736671776529
"RadamBrasil","SC20VC/RB/A.54",-65.7730555555556,-9.0825,48.99,0.921616656460502
"RadamBrasil","SC20XA/RB/A.196",-62.6163888888889,-8.74166666666667,109.7,1
"RadamBrasil","SC20XA/RB/A.57",-62.3683333333333,-8.96444444444444,93.74,0.96020908896949
"RadamBrasil","SC20XB/RB/A.166",-61.1555555555556,-8.85388888888889,94.16,1
"RadamBrasil","SC20XB/RB/A.60",-60.2955555555556,-8.9475,99.74,0.840184479647082
"RadamBrasil","SC20XC/RB/A.88",-61.9797222222222,-9.61777777777778,94.13,0.952831190906194
"RadamBrasil","SC20XC/RB/A.91",-61.625,-9.5675,55.51,0.900738605656638
"RadamBrasil","SC20XD/RB/A.101",-60.7380555555556,-9.38055555555556,76.46,0.68257912634057
"RadamBrasil","SC20XD/RB/A.102",-61.1030555555556,-9.73305555555556,118.53,0.957985320172108
"RadamBrasil","SC20XD/RB/A.103",-60.5833333333333,-9.78388888888889,127.03,1
"RadamBrasil","SC20XD/RB/A.170",-61.4433333333333,-9.13638888888889,89.57,0.975773138327565
"RadamBrasil","SC20YD/RB/A.29",-63.3605555555556,-11.04,81.74,0.940053829214583
"RadamBrasil","SC20ZA/RB/A.117",-62.2516666666667,-10.4222222222222,111.58,0.970514429109159
"RadamBrasil","SC20ZA/RB/A.119",-61.9697222222222,-10.34,78.54,0.923733129615482
"RadamBrasil","SC20ZA/RB/A.124",-62.7005555555556,-10.5216666666667,124.88,0.896300448430493
"RadamBrasil","SC20ZA/RB/A.127",-62.3219444444444,-10.2880555555556,74.72,0.843950749464668
"RadamBrasil","SC20ZA/RB/A.213",-62.4261111111111,-10.9513888888889,24.13,0.849150435142976
"RadamBrasil","SC20ZA/RB/A.33",-62.4255555555556,-10.4861111111111,157.61,0.873929319205634
"RadamBrasil","SC21VA/RB/A.6",-59.0311111111111,-8.28861111111111,62.3093,0.97416276542988
"RadamBrasil","SC21VB/RB/A.63",-57.5819444444444,-8.74805555555555,28.9783,0.871262289368251
"RadamBrasil","SC21VC/RB/A.10",-58.9936111111111,-9.67722222222222,126.811,1
"RadamBrasil","SC21VC/RB/A.161",-58.6152777777778,-9.02833333333333,58.1203,0.923918149080442
"RadamBrasil","SC21VC/RB/A.172",-58.6352777777778,-9.08527777777778,46.7912,1
"RadamBrasil","SC21VC/RB/A.177",-58.6347222222222,-9.08527777777778,88.3685,0.976316221277944
"RadamBrasil","SC21VC/RB/A.193",-59.0888888888889,-9.27444444444444,84.9133,0.889444880837277
"RadamBrasil","SC21VC/RB/A.201",-58.5597222222222,-9.13111111111111,59.407,0.849874593903075
"RadamBrasil","SC21VC/RB/A.210",-58.5586111111111,-9.13166666666667,104.0818,0.993812558968042
"RadamBrasil","SC21VC/RB/A.213",-58.6847222222222,-9.19388888888889,44.9966,1
"RadamBrasil","SC21VC/RB/A.214",-58.6522222222222,-9.24444444444444,100.6649,0.984007335228069
"RadamBrasil","SC21VC/RB/A.231",-58.5641666666667,-9.42638888888889,69.3561,1
"RadamBrasil","SC21VC/RB/A.234",-59.4458333333333,-9.62,48.8218,0.976569892957654
"RadamBrasil","SC21VC/RB/A.236",-59.4458333333333,-9.62027777777778,52.5625,1
"RadamBrasil","SC21VC/RB/A.238",-59.4455555555556,-9.62027777777778,112.7855,0.965149775458725
"RadamBrasil","SC21VC/RB/A.239",-59.4455555555556,-9.62027777777778,88.6202,0.962285122353594
"RadamBrasil","SC21VC/RB/A.242",-59.4455555555556,-9.62027777777778,69.9574,0.971461203532435
"RadamBrasil","SC21VC/RB/A.248",-59.4452777777778,-9.62027777777778,113.024,0.985765855039638
"RadamBrasil","SC21VC/RB/A.251",-59.3883333333333,-9.79444444444444,84.1112,0.839064238769629
"RadamBrasil","SC21VC/RB/A.67",-59.6402777777778,-9.62333333333333,137.295,1
"RadamBrasil","SC21VD/RB/A.282",-58.3716666666667,-9.00861111111111,60.8763,0.960332674620501
"RadamBrasil","SC21VD/RB/A.283",-58.2458333333333,-9.10888888888889,119.2936,1
"RadamBrasil","SC21VD/RB/A.287",-58.3211111111111,-9.42611111111111,56.8344,1
"RadamBrasil","SC21VD/RB/A.293",-58.2141666666667,-9.73305555555556,57.5445,0.906806037066966
"RadamBrasil","SC21VD/RB/A.295",-58.2594444444444,-9.92666666666667,40.9978,0.96858611925518
"RadamBrasil","SC21XC/RB/A.82",-56.7,-9.73361111111111,49.6144,1
"RadamBrasil","SC21XD/RB/A.98",-54.9141666666667,-9.90666666666667,46.6251,0.654737469731968
"RadamBrasil","SC21YA/RB/A.29",-58.6677777777778,-10.3913888888889,83.9878,0.886251336503635
"RadamBrasil","SC21YA/RB/A.306",-58.9911111111111,-10.0111111111111,44.9015,0.915996124851063
"RadamBrasil","SC21YA/RB/A.310",-58.9911111111111,-10.0111111111111,34.869,0.850227996214402
"RadamBrasil","SC21YA/RB/A.312",-58.9911111111111,-10.0113888888889,49.1252,0.965164518414174
"RadamBrasil","SC21YA/RB/A.317",-58.9911111111111,-10.0113888888889,68.5811,0.983568359212669
"RadamBrasil","SC21YA/RB/A.319",-58.9911111111111,-10.0113888888889,80.5222,0.900822381902134
"RadamBrasil","SC21YA/RB/A.331",-58.9886111111111,-10.0161111111111,79.9382,1
"RadamBrasil","SC21YA/RB/A.333",-58.9883333333333,-10.0161111111111,104.5907,0.98274320757008
"RadamBrasil","SC21YA/RB/A.346",-58.9886111111111,-10.0211111111111,67.6061,1
"RadamBrasil","SC21YA/RB/A.357",-58.9883333333333,-10.0213888888889,34.3211,1
"RadamBrasil","SC21YA/RB/A.358",-58.9883333333333,-10.0213888888889,95.7226,1
"RadamBrasil","SC21YA/RB/A.359",-58.9883333333333,-10.0213888888889,79.1231,0.967445663782132
"RadamBrasil","SC21YA/RB/A.36",-58.6677777777778,-10.3913888888889,63.1115,0.902307820286319
"RadamBrasil","SC21YA/RB/A.386",-58.9880555555556,-10.0308333333333,65.9604,1
"RadamBrasil","SC21YA/RB/A.408",-58.9661111111111,-10.0361111111111,79.1216,1
"RadamBrasil","SC21YA/RB/A.415",-58.9658333333333,-10.0361111111111,93.2008,0.80328065853512
"RadamBrasil","SC21YA/RB/A.417",-58.9658333333333,-10.0361111111111,38.0044,0.839115997095073
"RadamBrasil","SC21YA/RB/A.420",-58.9658333333333,-10.0361111111111,86.029,0.93589487265922
"RadamBrasil","SC21YA/RB/A.421",-58.9658333333333,-10.0361111111111,74.8558,0.83274776303239
"RadamBrasil","SC21YA/RB/A.429",-58.8452777777778,-10.0383333333333,95.0307,0.784623284896355
"RadamBrasil","SC21YB/RB/A.100",-57.4127777777778,-10.0705555555556,88.9114,0.894617563102144
"RadamBrasil","SC21YB/RB/A.102",-57.5561111111111,-10.1972222222222,21.7916,0.728110831696617
"RadamBrasil","SC21YB/RB/A.109",-58.3477777777778,-10.865,67.0074,0.978717276002352
"RadamBrasil","SC21YB/RB/A.112",-57.8277777777778,-10.9333333333333,46.9584,0.914588231285563
"RadamBrasil","SC21YB/RB/A.444",-58.4075,-10.2316666666667,75.5515,1
"RadamBrasil","SC21YC/RB/A.504",-58.8033333333333,-11.2622222222222,61.4692,0.673371379487613
"RadamBrasil","SC21YC/RB/A.56",-58.7675,-11.4397222222222,31.8971,0.913760185095197
"RadamBrasil","SC21YD/RB/A.518",-58.3905555555556,-11.3227777777778,40.6485,1
"RadamBrasil","SC21ZB/RB/A.132",-54.7458333333333,-10.1963888888889,23.0285,0.886475454328332
"RadamBrasil","SC21ZB/RB/A.134",-54.6511111111111,-10.3713888888889,12.8786,0.803798549531781
"RadamBrasil","SC21ZC/RB/A.523",-56.9522222222222,-11.1911111111111,21.4101,0.696517064376159
"RadamBrasil","SD21XA/RB/A.88",-55.7411111111111,-12.6227777777778,112.2247,0.956337597694625
"RadamBrasil","SA19XB/RB/A.156",-66.8186111111111,-0.0272222222222222,48.3,0.953830227743271
"RadamBrasil","NA20XD/RB/A.38",-60.9983333333333,2.21083333333333,40.19,1
"RadamBrasil","NA21ZA/RB/A.76",-55.5980555555556,1.24986111111111,72.3,1
"RadamBrasil","SB20XD/RB/A.113",-61.4669444444444,-5.96,56.88,0.718881856540084
"RadamBrasil","SB20XD/RB/A.229",-61.1038888888889,-5.5575,86.48,1
"RadamBrasil","SB20ZB/RB/A.124",-60.3863888888889,-6.75861111111111,192.04,0.988700270776922
"RadamBrasil","SB20ZD/RB/A.143",-60.6125,-7.375,115.15,0.953886235345202
"RadamBrasil","SB21VC/RB/A.30",-59.8894444444444,-5.03638888888889,130.66,0.906245216592683
"RadamBrasil","SB22VD/RB/A.43",-52.0522222222222,-5.64472222222222,53.8968,0.96986091938668
"RadamBrasil","SB22YB/RB/A.48",-52.0377777777778,-6.74777777777778,19.0041,1
"RadamBrasil","SC21YA/RB/A.299",-58.9913888888889,-10.0111111111111,106.1167,1
"RadamBrasil","SC21YA/RB/A.340",-58.9883333333333,-10.0161111111111,51.4633,1
"RadamBrasil","SA20YA/RB/A.142",-65.475,-2.3175,49.44,0.880663430420712
"RadamBrasil","SA20YA/RB/A.196",-65.0119444444444,-2.66444444444444,119.64,0.765379471748579
"RadamBrasil","NA19ZD/RB/A.31",-66.1791666666667,0.476,20.53,0.842182172430589
"RadamBrasil","NA19ZD/RB/A.42",-66.5486111111111,0.169166666666667,60.97,0.940626537641463
"RadamBrasil","NA21ZA/RB/A.86",-56.3855555555556,1.04722222222222,150.19,0.532325720753712
"RadamBrasil","SA20XB/RB/A.160",-61.0052777777778,-0.0794444444444444,125.07,0.812504997201567
"RadamBrasil","SA20XB/RB/A.163",-60.0136111111111,-0.107222222222222,43.71,0.766872569206131
"RadamBrasil","SA20XB/RB/A.173",-61.1502777777778,-0.504722222222222,51.8,0.791312741312741
"RadamBrasil","SA21YD/RB/A.73",-57.1583333333333,-3.97583333333333,81.4,0.824815724815725
"RadamBrasil","SA22ZD/SI/A.4",-49.1469444444444,-3.0625,189.352,0.863589505260045
"RadamBrasil","SA22ZD/SI/A.6",-49.1847222222222,-3.20194444444444,180.522,0.952601898937526
"RadamBrasil","SC20YA/RB/A.104",-64.7669444444444,-10.4475,98.81,0.912761866207874
"RadamBrasil","NA20XD/RB/A.34",-61.0675,2.02094444444444,39.6,0.89520202020202
"RadamBrasil","NA22VD/RB/A.16",-51.6377777777778,2.3055,158.6604,0.733640530340274
"RadamBrasil","NA22VD/RB/A.17",-51.6083333333333,2.32027777777778,154.7747,0.858513051551707
"RadamBrasil","SA19YD/RB/A.75",-69.6691666666667,-3.78388888888889,105.49,0.890795336050811
"RadamBrasil","SA19ZD/RB/A.124",-66.5547222222222,-3.38805555555556,107.84,0.839020771513353
"RadamBrasil","SA20XD/RB/A.175",-60.1530555555556,-1.68888888888889,56.62,0.851642529141646
"RadamBrasil","SA20YB/RB/A.42",-63.645,-2.93277777777778,94.42,0.891760220292311
"RadamBrasil","SA20YC/RB/A.115",-64.6361111111111,-3.4025,106.79,0.944564097761963
"RadamBrasil","SB18ZC/PM/A.39",-73.6272222222222,-7.44166666666667,27.28,0.844941348973607
"RadamBrasil","SB19VA/RB/A.66",-71.3080555555556,-4.46555555555556,65.92,0.619993932038835
"RadamBrasil","SB19VB/RB/A.24",-69.0511111111111,-4.06611111111111,67.07,0.558073654390935
"RadamBrasil","SB19YB/PM/A.19",-70.4230555555556,-6.14361111111111,52.91,0.683046683046683
"RadamBrasil","SB19ZD/RB/A.58",-67.3847222222222,-7.83694444444444,63.3,0.97519747235387
"RadamBrasil","SB20XC/RB/A.39",-62.4816666666667,-5.96888888888889,48.32,0.884519867549669
"RadamBrasil","SB20ZA/RB/A.73",-61.6861111111111,-6.49444444444444,69.43,0.824859570790724
"RadamBrasil","SB20ZA/RB/A.75",-61.7330555555556,-6.88,81.15,0.957609365372766
"RadamBrasil","SB20ZA/RB/A.78",-62.5130555555556,-6.02666666666667,48.36,0.884615384615385
"RadamBrasil","SB20ZB/RB/A.79",-61.4213888888889,-6.31222222222222,117.85,0.855239711497667
"RadamBrasil","SB20ZD/RB/A.103",-61.0672222222222,-7.68722222222222,154.07,0.8905043162199
"RadamBrasil","SB20ZD/RB/A.125",-60.6475,-7.27,152.81,0.855572279301093
"RadamBrasil","SB20ZD/RB/A.153",-61.1569444444444,-7.26472222222222,51.45,0.844897959183673
"RadamBrasil","SB20ZD/RB/A.172",-60.2466666666667,-7.80611111111111,72.29,0.841610181214553
"RadamBrasil","SB20ZD/RB/A.175",-61.0747222222222,-7.29388888888889,55.2,0.855434782608696
"RadamBrasil","SB20ZD/RB/A.179",-60.6152777777778,-7.61527777777778,85.68,0.912698412698413
"RadamBrasil","SB21YB/RB/A.113",-58.2330555555556,-6.30555555555556,76.05,0.95844838921762
"RadamBrasil","SB21YB/RB/A.87",-57.9022222222222,-6.23027777777778,78.9,0.935994930291508
"RadamBrasil","SB21YB/RB/A.88",-57.7713888888889,-6.20083333333333,34.31,0.617604197027106
"RadamBrasil","SB21YC/RB/A.128",-59.635,-7.09833333333333,120.68,0.888879681803116
"RadamBrasil","SB21ZD/RB/A.124",-54.6377777777778,-7.85027777777778,78.6142705992319,0.968707971450364
"RadamBrasil","SC19VA/PM/A.8",-71.7813888888889,-8.82333333333333,63.06,0.755629559150016
"RadamBrasil","SC19XB/RB/A.63",-66.6919444444444,-8.41972222222222,46.66,0.899914273467638
"RadamBrasil","SC20VD/RB/A.86",-63.3397222222222,-9.65138888888889,73.5,0.893741496598639
"RadamBrasil","SC20XA/RB/A.53",-62.7802777777778,-8.27083333333333,72.33,0.90888981059035
"RadamBrasil","SC20XC/RB/A.202",-61.5313888888889,-9.205,21.56,0.717532467532468
"RadamBrasil","SC20XC/RB/A.89",-62.2861111111111,-9.61111111111111,88.34,0.746094634367217
"RadamBrasil","SC20XD/RB/A.171",-61.4066666666667,-9.18972222222222,51.78,0.940710699111626
"RadamBrasil","SC20ZA/RB/A.126",-61.5877777777778,-10.4219444444444,58.5,0.865811965811966
"RadamBrasil","SC21VC/RB/A.167",-58.6355555555556,-9.085,51.4475,0.935034744156665
"RadamBrasil","SC21VC/RB/A.171",-58.6352777777778,-9.08527777777778,67.9878,0.863659362415022
"RadamBrasil","SC21YA/RB/A.30",-58.6677777777778,-10.3913888888889,60.2814,0.880052553523973
"RadamBrasil","SC21YA/RB/A.33",-58.6677777777778,-10.3913888888889,59.8797,0.873685071902498
"RadamBrasil","SC21YA/RB/A.349",-58.9886111111111,-10.0211111111111,50.2373,0.9467746077118
"RadamBrasil","SC21YA/RB/A.372",-58.9883333333333,-10.0261111111111,74.4136,0.931009922917316
"RadamBrasil","SC21YA/RB/A.40",-58.6675,-10.3916666666667,58.353,0.957075043271126
"RadamBrasil","SC21YA/RB/A.41",-58.6675,-10.3916666666667,44.7542,0.85018836220958
"RadamBrasil","SC21YA/RB/A.42",-58.6675,-10.3916666666667,60.0763,0.922110715872981
"RadamBrasil","SC22YA/RB/A.132",-52.7691666666667,-10.7102777777778,30.6364,0.921178728571242
"RadamBrasil","NA19ZD/RB/A.81",-66.265,0.665583333333333,89.78,0.920249498774783
"RadamBrasil","NA20VD/RB/A.83",-63.7227777777778,2.80783333333333,88.96,0.963129496402878
"RadamBrasil","NA20XA/RB/A.6",-62.4469444444444,3.29858333333333,60.66,0.871249587866799
"RadamBrasil","NA20ZA/RB/A.19",-62.0869444444444,1.84244444444444,69.28,1
"RadamBrasil","NA22VD/RB/A.12",-51.7008333333333,2.58225,151.2,0.838066137566138
"RadamBrasil","NA22YD/RB/A.32",-51.3252777777778,0.777111111111111,63.9922,0.951437831485712
"RadamBrasil","SA19ZB/RB/A.73",-67.3261111111111,-2.37777777777778,55.5,0.969189189189189
"RadamBrasil","SA19ZD/RB/A.91",-66.8983333333333,-3.63888888888889,68.64,0.976544289044289
"RadamBrasil","SA20VA/RB/A.1",-65.0363888888889,-0.504166666666667,84.85,0.867059516794343
"RadamBrasil","SA20XB/RB/A.178",-60.0897222222222,-0.772777777777778,95.42,1
"RadamBrasil","SA20XD/RB/A.150",-60.8686111111111,-1.84888888888889,53.51,0.743973089142216
"RadamBrasil","SA20ZB/RB/A.288",-60.0380555555556,-2.47805555555556,108.47,0.871208629114041
"RadamBrasil","SA20ZB/RB/A.52",-60.7838888888889,-2.37916666666667,76.44,0.966902145473574
"RadamBrasil","SA20ZD/RB/A.203",-61.4063888888889,-3.79916666666667,64.44,0.969118559900683
"RadamBrasil","SA21XA/RB/A.49",-56.5955555555556,-0.326666666666667,84.64,1
"RadamBrasil","SB18ZD/RB/A.61",-72.6505555555556,-7.41527777777778,91.8,0.949019607843137
"RadamBrasil","SB18ZD/RB/A.62",-72.6319444444444,-7.51583333333333,96.6,0.812629399585921
"RadamBrasil","SB19VA/RB/A.1",-71.7458333333333,-4.48833333333333,72.54,0.849738075544527
"RadamBrasil","SB19VA/RB/A.2",-71.6336111111111,-4.52361111111111,48.56,0.521210873146623
"RadamBrasil","SB19XA/RB/A.7",-68.1069444444444,-4.85027777777778,69.08,1
"RadamBrasil","SB19XA/RB/A.81",-67.8875,-4.31694444444444,64.87,1
"RadamBrasil","SB19ZD/RB/A.52",-66.4230555555556,-7.77722222222222,124.01,0.9831465204419
"RadamBrasil","SB20ZD/RB/A.98",-61.0580555555556,-7.735,124.59,0.886748535195441
"RadamBrasil","SB21VC/RB/A.35",-59.2841666666667,-5.13722222222222,48.63,0.943450544931112
"RadamBrasil","SB22VC/RB/A.49",-52.9213888888889,-5.37138888888889,22.98,0.793781549173194
"RadamBrasil","SB22XA/RB/A.11",-49.8558333333333,-4.20111111111111,123.6266,0.819314775299167
"RadamBrasil","SB22ZA/RB/A.53",-50.175,-6.06222222222222,70.7024,0.899594638937292
"RadamBrasil","SC19XC/RB/A.29",-68.3638888888889,-9.48166666666667,107.19,0.853810989831141
"RadamBrasil","SC19ZA/RB/A.77",-68.4147222222222,-10.7175,141.72,0.961049957662997
"RadamBrasil","SC19ZA/RB/A.80",-68.1225,-10.6813888888889,132.07,0.962444158400848
"RadamBrasil","SC20VB/RB/A.226",-63.3091666666667,-8.14944444444444,143.63,1
"RadamBrasil","SC21VC/RB/A.216",-58.5497222222222,-9.40694444444444,80.8486,0.944438122614368
"RadamBrasil","SC21YA/RB/A.356",-58.9883333333333,-10.0211111111111,39.4172,0.679581502491298
"RadamBrasil","SC21YA/RB/A.422",-58.9658333333333,-10.0361111111111,55.6926,1
"RadamBrasil","SC21YB/RB/A.47",-58.2141666666667,-10.5555555555556,39.2693,1
"RadamBrasil","NA20XC/RB/A.58",-62.3358333333333,2.56741666666667,31.76,1
"RadamBrasil","NA21ZC/RB/A.69",-56.8705555555556,0.627888888888889,98.69,0.969297801195663
"RadamBrasil","SA20ZB/RB/A.151",-61.2461111111111,-2.04166666666667,23.42,0.938941076003416
"RadamBrasil","SA20ZB/RB/A.287",-60.1436111111111,-2.0525,116.19,0.710129959549015
"RadamBrasil","SB19YC/PM/A.31",-71.9102777777778,-7.375,83.32,0.929308689390302
"RadamBrasil","SB22VD/RB/A.45",-51.2683333333333,-5.84777777777778,47.4572,0.958164409193969
"RadamBrasil","SB22ZA/RB/A.55",-50.2702777777778,-6.115,72.5869,1
"RadamBrasil","SC19ZA/RB/A.79",-68.2080555555556,-10.6975,91.62,0.904715127701375
"RadamBrasil","SC20XC/RB/A.90",-61.5886111111111,-9.53305555555556,83.23,0.979454523609275
"RadamBrasil","SC21VB/RB/A.64",-57.5483333333333,-8.98111111111111,115.5775,1
"RadamBrasil","SC21VC/RB/A.196",-59.0888888888889,-9.27444444444444,34.6206,1
"RadamBrasil","SB19VA/RB/A.131",-70.6405555555556,-4.82805555555556,62.26,0.903308705428847
"RadamBrasil","SB21XA/RB/A.67",-56.4119444444444,-4.68333333333333,65.19,0.873600245436417
"RadamBrasil","SB21XC/RB/A.74",-56.9530555555556,-5.20416666666667,79.18,1
"RadamBrasil","SC20VD/RB/A.84",-63.6502777777778,-9.4725,66.01,0.875776397515528
"RadamBrasil","NA19ZD/RB/A.82",-66.1205555555556,0.0376111111111111,124.68,0.79804299005454
"RadamBrasil","NA20XC/RB/A.11",-62.4855555555556,2.31758333333333,103.44,1
"RadamBrasil","SA19ZB/RB/A.32",-66.6555555555556,-2.405,138.25,0.881157323688969
"RadamBrasil","SB21VA/RB/A.10",-58.9225,-4.11027777777778,51.27,1
"RadamBrasil","SB21VA/RB/A.11",-58.8938888888889,-4.28138888888889,33.48,1
"RadamBrasil","SB21VC/RB/A.34",-59.3552777777778,-5.07027777777778,54.96,0.959061135371179
"RadamBrasil","SC20ZA/RB/A.125",-62.7636111111111,-10.2547222222222,111.69,0.974124809741248
"RadamBrasil","SA19ZC/RB/A.92",-68.7030555555556,-3.41055555555556,162.69,0.96988136947569
"RadamBrasil","SA20YA/RB/A.192",-65.2347222222222,-2.22916666666667,162.28,0.797202366280503
"RadamBrasil","SA20YA/RB/A.194",-65.3330555555555,-2.36777777777778,152.53,0.931161083065626
"RadamBrasil","SB19YC/PM/A.30",-71.5530555555556,-7.74972222222222,83.78,0.77798997374075
"RadamBrasil","SC18XB/PM/A.37",-73.1761111111111,-8.53027777777778,44.26,0.930185268865793
"RadamBrasil","SC18XB/RB/A.40",-72.7872222222222,-8.79166666666667,54.78,0.835523913837167
"RadamBrasil","SC19ZA/RB/A.82",-67.9697222222222,-10.5922222222222,142.87,0.906908378245958
"RadamBrasil","SC20XA/RB/A.228",-62.8886111111111,-8.02,176.99,0.986157410023165
"RadamBrasil","SC21YA/RB/A.433",-58.845,-10.0383333333333,51.0069,0.885752711887999
"RadamBrasil","SC18XB/RB/A.32",-72.7983333333333,-8.23333333333333,44.1,1
"RadamBrasil","NA20XA/RB/A.45",-62.2083333333333,3.17377777777778,45.58,0.926722246599386
"RadamBrasil","NA20XC/RB/A.48",-61.9466666666667,2.39227777777778,30.11,0.926602457655264
"RadamBrasil","NA21ZA/RB/A.74",-55.6230555555556,1.19441666666667,78.37,0.972310833227
"RadamBrasil","NA22YD/GB/A.16",-52.3094444444444,0.693666666666667,273.5076,0.786754006104401
"RadamBrasil","SA20VC/RB/A.140",-65.9752777777778,-1.74638888888889,101.32,0.829451243584682
"RadamBrasil","SA20VC/RB/A.190",-65.7288888888889,-1.95694444444444,200.91,0.887163406500423
"RadamBrasil","SA20YA/RB/A.193",-65.1677777777778,-2.33305555555556,98.1,0.831804281345566
"RadamBrasil","SA21VA/RB/A.30",-59.0297222222222,-0.830555555555555,42.82,0.948388603456329
"RadamBrasil","SB18ZB/RB/A.55",-73.3347222222222,-6.86083333333333,131.81,0.979515969956756
"RadamBrasil","SB18ZD/RB/A.24",-73.0994444444444,-7.36888888888889,77.75,0.89620578778135
"RadamBrasil","SB19XC/RB/A.97",-68.8869444444445,-5.14722222222222,68.23,0.859152865308515
"RadamBrasil","SB20VD/RB/A.36",-63.1719444444444,-5.62166666666667,78.42,0.91354246365723
"RadamBrasil","SB20XA/RB/A.213",-62.9422222222222,-4.94666666666667,34.01,0.696559835342546
"RadamBrasil","SB20YA/RB/A.233",-64.5958333333333,-6.82638888888889,92.11,0.957876452068179
"RadamBrasil","SC19XC/RB/A.68",-68.4038888888889,-9.43027777777778,91.41,0.918389672902308
