"lambda","sigmaVmax","betaG","betaM","theta","sigmaV","iter"
1.42146253286347,41.8359945805288,0.00326650585167981,0.00176642591888081,0.0209852367886375,0.101522733913973,262
1.3973692393444,39.2226572925175,0.00387088159227737,0.00198286791197728,0.0218927194623683,0.0918054397568163,263
1.41809202420371,43.8341200070402,0.00336896131318605,0.00158236263099511,0.0201558891077467,0.0926724734784394,264
1.4320338551956,34.6081025442786,0.00327033511425117,0.00182336659239587,0.0218363625783311,0.0970397078084444,265
1.41546897216542,38.5820114447864,0.00337323703625584,0.00156870378384671,0.0208187880544958,0.0967531957792273,266
1.42305456155348,38.7319013161479,0.00333508696715796,0.00190391105846711,0.0218021901139639,0.101755745074854,267
1.46545248811119,47.4712297427179,0.00273968444799527,0.00137071781984431,0.0196206508605841,0.0942494396238363,268
1.41179117893401,40.9721518276711,0.00349320960597827,0.00177675140697513,0.0215547443932127,0.100467089717873,269
1.41561013960834,42.3628736721666,0.00365731782530706,0.00211757297637043,0.0221025354775335,0.10304477055525,270
1.41750199339959,53.0616062421884,0.00345833877644592,0.00189501600265277,0.0206038487542295,0.09314463891084,271
1.44753150281513,47.9881965320791,0.00318622386571565,0.00193805331827759,0.0223611939112506,0.105237734236987,272
1.43934304108093,46.9142292766435,0.0031176542395482,0.00174998306577938,0.0207172564154854,0.102246422361523,273
1.43195005039808,42.3641428653955,0.00337198056270739,0.00175660130230494,0.0213174482976656,0.100702901259097,274
1.41971018843429,47.8288783903377,0.00338539326002445,0.00154799474433458,0.0211542387184244,0.091816666940515,275
1.43563027014229,50.8080230417765,0.00284205111963559,0.00133951459152148,0.0193946559243881,0.0922368642974977,276
1.41307605018903,36.9232791327487,0.00358022154558313,0.00182124124366318,0.022148418314399,0.0905921762625329,277
1.42265260544107,43.9506052788975,0.00305076813723804,0.00169516819639617,0.0198633875111694,0.101483610669432,278
1.43858497431898,45.1648836312864,0.00297788287571318,0.00162661000949815,0.0207842015368103,0.117430287028353,279
1.40811694109686,52.1333117202841,0.0035943894175797,0.00173911954306139,0.0212386440735269,0.0908934950397695,280
1.43408165599606,40.611565705241,0.00330873671954221,0.00156478442356608,0.0217839804373428,0.103368199210658,281
1.43856429538526,44.4551429637922,0.00304040226890171,0.00162256211605281,0.0209541111785087,0.113013533237008,282
1.40705722515551,46.7923629728155,0.0038344828044059,0.00214692335914276,0.0220628233561023,0.0864440010487622,283
1.40469674394859,42.5713672955874,0.00367439442216724,0.00185452604504884,0.0219584521392827,0.0962189254006654,284
1.40909388782711,50.4677582747024,0.00325808281543878,0.00152109336547636,0.0194964324961535,0.099142170264009,285
1.42288258701921,51.466102853298,0.0032511090082176,0.00164679174441255,0.0204636295027231,0.0942820816963333,286
1.39610745991503,44.5767876444279,0.00405598019397335,0.00204736781805063,0.0219449159986202,0.087720068592116,287
1.39442803495696,42.844770070807,0.00401155404666502,0.00235771424774859,0.0214227669051251,0.0780466875551812,288
1.41897844567589,51.2878304491805,0.00333661641353588,0.0017721351365821,0.0204683501158641,0.0929641878606911,289
1.41509194402424,49.9557198452696,0.00332044074746464,0.00177600244378791,0.0201747654436834,0.093681878543053,290
1.42363669166013,58.4157166499627,0.00339375733591791,0.00179376672543794,0.0215636787412155,0.104227104093088,291
1.39674367281664,43.5998021366301,0.00397135926247308,0.00195783450274709,0.0213653926243424,0.0860407293348871,292
1.41629022924772,38.1063488561159,0.00352559007487904,0.00183849497467644,0.0221984359868921,0.0998638739811529,293
1.43316304346298,43.6803840377943,0.00320642025359591,0.0017729389710336,0.0213344182751622,0.108377128027039,294
1.43843405858677,53.0426299409668,0.00291240404118971,0.00148954849300785,0.0199410302254194,0.0985026467238403,295
1.41080551543152,48.7469320973098,0.00343038434666863,0.0017053267594357,0.0204270857551305,0.0859110546572094,296
1.41738512381025,53.6639665567623,0.00342317572447793,0.00184524212269694,0.0209900934902199,0.092513383292408,297
1.4366406190949,53.0961044704132,0.0031811878243144,0.00178060749012221,0.0213876438796533,0.104084478733776,298
1.40017316483633,53.3711324302811,0.0037889200557901,0.00203632833453008,0.0205815452418357,0.085269764921281,299
1.42748674029119,51.7015202529967,0.003098346023915,0.0016513804199552,0.0192693175010805,0.0940551922622547,300
1.39799948070301,47.5887181303568,0.00368253527508614,0.00181287323793528,0.0202193738081988,0.0899152434404139,301
1.4327791610115,43.5523614843639,0.0032326785011869,0.00168632573603426,0.0220173108668444,0.115868446516319,302
1.43470401324211,47.7709539328741,0.00326676754615729,0.00167673188073131,0.0212883821031893,0.0967079947121019,303
1.40437776512555,47.7096407363716,0.00347001034827931,0.00194864650839812,0.0211879364306496,0.0924397658525188,304
1.42150158691322,58.4684548967155,0.00322926926661556,0.00174956262496175,0.0198796931623542,0.0937384188806751,305
1.46365535456615,46.7118162424702,0.00269726425066506,0.00140422654633591,0.019763577747982,0.0993309349390753,306
1.43326730469553,39.246619224251,0.00314675693180827,0.00172958045723868,0.0206085974264344,0.0926445304961395,307
1.43289878135497,47.4453157718216,0.00298627250778139,0.00153852544296902,0.0199180723647044,0.101738965692609,308
1.42206379252555,41.9739222537747,0.00316966965944355,0.0016405240887378,0.0204052289880099,0.0974349795045778,309
1.42111768797021,39.152268916412,0.00336072438095114,0.00161465231882086,0.020823359461539,0.100671565596805,310
1.40553123935695,52.1383125490401,0.00360738397949936,0.00175802368250511,0.0213260246898547,0.0975927753545506,311
1.45367593870308,50.492184055117,0.00280796870240962,0.0017652986250299,0.0199189397369334,0.0944337672559124,312
1.4077572095468,45.4396905947989,0.00344608299421244,0.0016468950545048,0.0209021134508007,0.100857594636631,313
1.43620293051831,41.3256555638837,0.00349083253988726,0.00235237214872917,0.0226162654201636,0.0971627638326206,314
1.42876975368915,48.5557893950337,0.00303425897329875,0.0017171007934259,0.0200829637151449,0.0963717997683694,315
1.4520704620422,59.6325362660075,0.00290649054531733,0.00146341123205937,0.0200938176452215,0.0969621905076711,316
1.39393641476833,41.9778200948152,0.0038555931142256,0.00210266853824732,0.0222694595637509,0.0958051891706455,317
1.44532978288339,46.215159008983,0.00292938902264165,0.00143321891317705,0.0200881901766125,0.0972217535542721,318
1.39651895819324,46.1002709336487,0.00367761849034984,0.00188624196873104,0.0210730173874254,0.0931013969503798,319
1.4008009315683,45.1281931433002,0.00344722102545567,0.0018650787619066,0.0200505552413725,0.0931137853578657,320
1.4389116492234,45.3550605309919,0.0032272230426405,0.00187615826337163,0.0216454017341603,0.101183620809214,321
1.41709078147238,40.7470862738886,0.00347682205588212,0.00164335581719079,0.0210081534667756,0.0894957799739788,322
1.41322969011149,40.7205279705943,0.00346368812656909,0.00171711787489881,0.0211647113185688,0.0988427279853362,323
1.42818607606829,47.9222825347252,0.00313908996471266,0.00167763517887832,0.0201039575307152,0.102490134017867,324
1.40787244814334,42.1515494265734,0.00359407265927263,0.00178469516184635,0.0214565723780008,0.0901730135548557,325
1.4227689456404,46.4779264985059,0.00329973836812787,0.00173495641023356,0.0209488432494724,0.0990341649876723,326
1.41351271486436,42.1229171402445,0.00355770198463325,0.00191054209686978,0.0213609733493849,0.087443996384195,327
1.40976599087646,51.1290354334158,0.00370874462134742,0.00253618712716939,0.0210282377301025,0.087599281737818,328
1.43308396099166,55.3048124239244,0.00325210925030883,0.00182328225024497,0.0218504781179581,0.0947817005447812,329
1.43068875174414,49.3401360984815,0.0032624623693291,0.00194959310926507,0.0217035373419139,0.0968211144926246,330
1.40639128515498,48.6441932876699,0.00350133194475591,0.0019370665552063,0.0209455970624083,0.0868982990581838,331
1.43940536461789,44.7006157387132,0.00310549926408288,0.00167088381107795,0.0214484714530045,0.0997680901637063,332
1.4090607950378,49.9832395224842,0.00353799616202947,0.00165266287939774,0.0197307455367804,0.0957356143913111,333
1.45137930171765,44.2868837856737,0.00278902876340694,0.00149220987248546,0.0210550367489477,0.120715688136848,334
1.42844372579884,40.0215379238571,0.00324815977449432,0.00166911301508607,0.0212315289676322,0.0932270785164244,335
1.44104998919872,42.2216498955983,0.00282137289606089,0.00149196488484598,0.0202061707452254,0.118175947143545,336
1.39700932600473,53.7953711956342,0.00360278309273361,0.00185844928520282,0.0201805200337694,0.0853038983015246,337
1.39822776456534,38.6130690821056,0.00341171049481807,0.00168851620272495,0.0202430492315538,0.0858966211759769,338
1.41515911823781,39.7380104194826,0.00333371740434609,0.00165992234687207,0.0203892782465171,0.101289394344614,339
1.43371321106455,49.5423740852998,0.0032442135713822,0.00161790674903883,0.0212824692860363,0.0896800336593857,340
1.42053625759216,50.4141569878191,0.00326268597195869,0.00155791764215218,0.0204343682311021,0.0972524227091593,341
1.43929994165081,49.1682226350971,0.00327101901019652,0.00183863007821517,0.021801478528578,0.109933435639527,342
1.42429234149536,48.0276243705077,0.00318112390130811,0.00156981474104486,0.0206222125831839,0.0936053325323167,343
1.41265570502476,47.7939349346538,0.00319596707810165,0.0015486847683452,0.0199270781312648,0.0922009322990125,344
1.42720566890965,47.3591536788792,0.00337334787481742,0.00177803892019876,0.0213557483378646,0.093304503539125,345
1.40765123904177,44.9228612473181,0.00369085462459833,0.00196838789519203,0.0210086404162435,0.0920895617834289,346
1.42513825780872,38.4972347531766,0.00312137654629758,0.00163981735812349,0.0209514959377736,0.103109992191222,347
1.41670468380523,43.7983204492988,0.00365896087817252,0.00224487107269833,0.0218858952792589,0.0889863031118794,348
1.41282673800774,42.2182941603313,0.00359069050314994,0.00193812975993728,0.0214493757287687,0.0806412767956179,349
1.40455885849633,46.7644848816254,0.00343810396286384,0.00182428505983567,0.0208737398825763,0.0934521734571966,350
1.42495256419228,40.4047804216482,0.0032720819672225,0.0017318864435807,0.0211948766897364,0.102522614988741,351
1.41218812990212,48.1590845066466,0.003329642926553,0.00167967160147604,0.019367584689862,0.0947431015559414,352
1.41405637158295,43.2751602369948,0.00342131862416178,0.00179908191420361,0.0214087500532624,0.0951065914677565,353
1.46117588811675,54.1951120189803,0.00275252184157851,0.00148793968796925,0.0205115413340925,0.100763352068978,354
1.4515923321838,46.7216199833937,0.00303464163944075,0.00155833437076028,0.0210122061163102,0.100907911538538,355
1.4512183411044,49.2748229686252,0.00279898248503512,0.00138942187917941,0.019628331888085,0.0910128571628778,356
1.4229337558166,47.4381554124116,0.00344881128487357,0.00185910939830775,0.0219226242142328,0.0909385140935062,357
1.42073338646687,49.2984769429169,0.00351783034243737,0.00191994469532149,0.020976568793975,0.0869057754154123,358
1.45846230782298,56.7358615743796,0.00275735285697795,0.00166224539658391,0.0199964084924947,0.110150759492014,359
1.39881574188857,42.3765355192512,0.00390945634442789,0.00224324001021626,0.0215711409375249,0.0866233916703795,360
1.42168471403273,40.1789700318878,0.00346390421533294,0.00173381879950702,0.0223633567303056,0.0877835742842767,361
1.42715426996563,48.4171702707129,0.0032550964061589,0.00176409029526727,0.0198710792374086,0.0887182159025553,362
1.38494986292526,47.7185807782127,0.003967807480416,0.00197129969051454,0.020490987272506,0.0867358974465958,363
1.42719352857186,44.4539750293158,0.00314306284638792,0.0016329843202304,0.0197697270077809,0.115751157148581,364
1.43067990094716,43.345947604208,0.00315769112740256,0.00156028177385711,0.0205973432675918,0.0926147527753497,365
1.45536480312457,46.2538691397601,0.00300887466772284,0.00183733623311352,0.0216461634135508,0.115874735266619,366
1.43680727726994,56.8495892725651,0.00309228911969082,0.00167911539294996,0.0200723697486298,0.0921452437614083,367
1.42025806407795,38.9873697404553,0.00326667031135579,0.00175370237565624,0.0206659311419152,0.103126738076927,368
1.46836594434015,58.3910378482678,0.00251408069164167,0.00159573136038784,0.0195403550734153,0.113003732317109,369
1.42559521751489,48.5474127467273,0.00324309235994971,0.00160792319681679,0.0210911905042069,0.113576420866455,370
1.42175624971206,41.1457669203805,0.0032684788173701,0.00178580001341798,0.0202321136753447,0.0967537732659382,371
1.42415788025164,52.5899989816717,0.00356623982806479,0.00206915722585185,0.0208760550442878,0.0835971096386302,372
1.39800224782505,40.9925171959245,0.00359500686844799,0.00190606766452307,0.0205933587753285,0.0930287464653477,373
1.43441869308698,43.6388509217738,0.00310839045434066,0.00154112194604097,0.0201834783228132,0.0949797776608882,374
1.39341629073572,40.9881353084125,0.00389457463963691,0.00214330785295223,0.0220500181251373,0.0944280435637536,375
1.42333800279164,41.5662782801577,0.00335032112427651,0.00181752788461962,0.0218434784885025,0.116978650197475,376
1.42487745020663,46.8501087451186,0.00326640996036352,0.00172753728518211,0.0202198708589699,0.0905253452763311,377
1.39720391453456,49.3414878352299,0.00371981284384862,0.00212477450103307,0.0209037382037485,0.0859165727306326,378
1.43685450061045,53.3317039158863,0.00284044637847419,0.00143158235201646,0.0184865387967384,0.0906342366316904,379
1.40019907028016,48.9992702832661,0.0036751087087156,0.0018969612687165,0.0205452083964652,0.0832881328474417,380
1.41349437168571,42.2344584285737,0.00354589034701541,0.00205757639016983,0.021400401789837,0.0875953374723199,381
1.42068997013956,44.7432214526006,0.00339753615214775,0.00193608067049612,0.0207144320120594,0.0927337676395893,382
1.41723918902743,48.5210634323941,0.00354775674209042,0.00210612686196838,0.0208563992103161,0.0927245772512273,383
1.43732757334994,36.9294302451407,0.00309451549679504,0.00160604881237171,0.0219226465002946,0.11598070930799,384
1.40331051284849,45.9249821443416,0.00351635530023984,0.0018926823714077,0.0209053415469312,0.086646166830473,385
1.42871577231606,52.4922003733177,0.00334980611949538,0.00184846312744724,0.0214150177755593,0.0895870495260812,386
1.44051073057316,42.6220245693268,0.00292007841049296,0.00165467014720937,0.020224574529995,0.0992686270461539,387
1.41920071731804,43.4550094356185,0.00338683565420105,0.00199421447613331,0.0209571950023782,0.0910516159721881,388
1.40796461459319,40.145304255093,0.00367133555838519,0.0019969673430786,0.021737724676715,0.0861842937866004,389
1.44091207910584,42.9157505521383,0.00320356563616539,0.0018873256280486,0.0209195145853641,0.0846550188043683,390
1.44518609961817,36.4116139876528,0.00314076735446253,0.00158591939478645,0.022013123860117,0.114187813327737,391
1.39900216338121,45.2981608505774,0.00353792036397655,0.00179402228075871,0.0199554097632308,0.0809390943488175,392
1.39538643465779,47.3114668069419,0.00367484962869312,0.00193801419009471,0.0210181950946009,0.0980044345473872,393
1.41382094855531,47.8412763379707,0.00338875425707385,0.00186125566698746,0.0205701826859684,0.0908416291486008,394
1.43885143245199,40.808502930629,0.00313610988344473,0.00182989508081619,0.0215480390308781,0.106851980049641,395
1.4255639467365,50.0621729203746,0.0033953808114832,0.00198092402825539,0.0208872158724698,0.0877172040622878,396
1.43086623463071,48.966014582568,0.00333231298282871,0.00172180865905444,0.0213195358361541,0.0998004229726902,397
1.40342539851463,53.838679632723,0.00372483782579049,0.00197400204348558,0.0210703087490462,0.0867086490666946,398
1.39197606033436,45.116009975144,0.00384021052135815,0.00193100717324193,0.0211807739734327,0.099244222717337,399
1.44062954540368,46.0849350030464,0.00301879527884201,0.0016148580490316,0.0204231970273058,0.0961470933250196,400
1.4555916411939,47.0742543012334,0.00295073920385539,0.0015815497675131,0.0208538620932468,0.0970709129732807,401
1.42987736211842,39.5187020876161,0.00321383791937876,0.00171117544194694,0.0210315027543737,0.103095499713077,402
1.42808342278648,41.4398224151809,0.00342254183049086,0.00178088701144796,0.0221023223886823,0.103248082359579,403
1.40936573536486,38.816109620091,0.00351770526898587,0.00199849896757347,0.0208985482641686,0.089399438394137,404
1.4472046329777,51.5695946178245,0.00289208617629578,0.001414733093925,0.0192028306871783,0.0907686805159324,405
1.42980992742407,51.1805130695063,0.0030397627737208,0.00150035701791042,0.0202822124715345,0.105641561940627,406
1.43628026786948,46.6378574592164,0.00329113410658091,0.00214975597475129,0.0223064146014525,0.104413867828212,407
1.4080484097496,46.4421594981347,0.00380840830762103,0.00211548231751174,0.0216877600992919,0.0884031095997196,408
1.42293187864051,35.538549643301,0.00325686480958653,0.00177991942403052,0.0207173893146594,0.100666990482391,409
1.41575449864091,58.7691108825939,0.00312302012973242,0.00155377373765759,0.0194303887719785,0.0936915200776142,410
1.43441340524437,44.2574829750403,0.00310905240572327,0.00182650750141419,0.0202498310313336,0.106918153131485,411
1.43597408849932,47.0011929463689,0.00317080880681391,0.00175796339182216,0.0208835355649128,0.0955864143627497,412
1.40576621791068,51.8772321589794,0.00351651045274623,0.00207058691130419,0.0205100074991699,0.0817909505904146,413
1.45619522765788,61.8111492370433,0.00284475209703166,0.00142591653773223,0.0196317059086035,0.091555544499261,414
1.43069207949481,55.8743134834583,0.00301940697416799,0.00147019646177586,0.0197612024681094,0.0922545188381725,415
1.43044385442671,44.5194838908141,0.00318716824163836,0.00193645125676298,0.0215900245996049,0.101346746947023,416
1.4198636872188,55.7126407776276,0.00326110108231178,0.00159790475447839,0.0212314767698047,0.104879285390326,417
1.40911119156746,40.3746219615891,0.00378091321093541,0.00198233030650641,0.0218479451018115,0.0794907873385518,418
1.44732941726349,46.8860718813791,0.00293905550222068,0.00172153977144149,0.0211920581618241,0.103667036656483,419
1.4378160289189,49.7004101388467,0.00313367944073156,0.00161680202553329,0.0211669981783358,0.107139299157991,420
1.41576608838864,55.3163277731346,0.00343741846596661,0.00200956826889664,0.0200047542578977,0.0850098950288638,421
1.41163396624309,48.9696986143758,0.00349586717186265,0.00190029425789709,0.0212296341165721,0.0976116333000042,422
1.42835336021683,44.8964185295768,0.00324371434898668,0.00186832418633781,0.0205370805013054,0.0921204255098904,423
1.41539147425144,47.944519003335,0.00348691494296119,0.00176783491507163,0.0214513666247992,0.0887797138330294,424
1.4417582087678,51.9796318846848,0.00308395743613281,0.00166433712932679,0.0203472279288035,0.0892850823638392,425
1.42710824742694,41.690136270631,0.0031687637710586,0.00172225398360712,0.0207679613387911,0.101327336435789,426
1.42891480195838,46.9276814021704,0.00309684554460973,0.00190833010276203,0.0206107392253255,0.104719989327137,427
1.42604653108012,50.1793123700035,0.00333134302659454,0.00159494071482045,0.0210198113963427,0.0895210495470129,428
1.40255619357908,36.5387259855808,0.00375806222691221,0.00210564878112303,0.0216773233304688,0.0883149606943716,429
1.41374849430959,49.6220325078576,0.00349618171605335,0.00189661518088262,0.0214317500596214,0.102872120577126,430
1.42568045952046,50.4877518011961,0.00340727832351821,0.00198951205090306,0.0209467488585469,0.088487559381744,431
1.44338993945419,53.6606374189901,0.00275536011131135,0.00129952103632855,0.0194581151617691,0.102123671465398,432
1.42468702520087,45.7745095249312,0.00342973296107338,0.00203896366750655,0.0204968524985134,0.0779164487323061,433
1.42261284370857,48.552528580009,0.00316141490585386,0.00173940269496446,0.0196644060092707,0.0886773266129713,434
1.44153246622912,44.2794380298951,0.00315724395125247,0.00172691485155097,0.0206874839500549,0.101132557032095,435
1.4093209314673,53.6791272058263,0.00341175896715003,0.00180113240448022,0.0200571854849594,0.0780938144465918,436
1.40698923730125,41.8997718618328,0.00349137274298502,0.00204776965365775,0.0204774478201388,0.0907728894465367,437
1.46651989304402,49.2443803511163,0.00261520309618868,0.0013456004261632,0.0206162521692871,0.119885123405624,438
1.42610318684267,40.6595703031208,0.00330671056763731,0.00179303155386987,0.0202896549995787,0.0912011627279768,439
1.42210148156713,45.6854665218768,0.00332905179946701,0.00195950483366706,0.0214866122275761,0.0885235333593424,440
1.3968681587413,49.9416877878033,0.00366849287223924,0.0018188752332109,0.0199475315920975,0.0848789007906636,441
1.42889693179196,47.4156091738754,0.00327467539568875,0.00183834133663036,0.0213785545212193,0.10545021924719,442
1.43008681926785,52.0353567204049,0.00322474385340435,0.00194262952304273,0.0207948257103117,0.100870344600271,443
1.45652500225645,46.1405646654488,0.00287025070047724,0.00152017199952024,0.0205921372109015,0.110647309256967,444
1.42749259852958,49.440306508053,0.00317857011360441,0.00196594562891944,0.0212155646068375,0.0950790494248906,445
1.40829261007979,50.466783647675,0.00340629320079267,0.00182628157507777,0.0208078735468197,0.101438692424923,446
1.44523448222166,54.6916541948657,0.00312635618334994,0.00150538377847315,0.0216525356193653,0.0969994429170194,447
1.42871927874056,52.9399659813733,0.00317068116711897,0.00154633911308283,0.0207372351007212,0.0954226361061897,448
1.43225751900598,46.7277072177151,0.00313589741161409,0.00163119879474619,0.0208524580967538,0.0885782686921518,449
1.42758784825282,48.1517267878338,0.00308888218186337,0.00159120497846259,0.0206684196105094,0.106231619997035,450
1.42358271977515,39.4597344830698,0.00356898467789616,0.00189982313131091,0.0222119539709562,0.10023522381512,451
1.40818139044649,47.2794624029836,0.00357190633345327,0.00199186677343444,0.0213982489551304,0.0906873534016514,452
1.43559339183877,46.8542107615243,0.0031249078839925,0.00174273654281443,0.0210565289402459,0.108369670374795,453
1.46607553213783,52.8531624996489,0.00262659963726629,0.00173247431231663,0.0197606338631999,0.109880235219051,454
1.43210124832978,42.8543963428243,0.00330260414410608,0.00182019512701031,0.021040548469515,0.0968513134446184,455
1.43479455559875,50.3398407876794,0.00332329222136331,0.00179912564739011,0.0214563338264984,0.09710583824048,456
1.43176259092583,59.5672074146314,0.00301247764377907,0.00156022133420211,0.0202398922064703,0.0940514686248604,457
1.43438894870706,48.1592654677261,0.00300047941483439,0.00168299864281461,0.0203739065538168,0.110314287984334,458
1.40852088079933,44.5915977547069,0.00360201998489407,0.00192567456323386,0.0209314945483032,0.0913231793115521,459
1.44110470132336,45.502613831858,0.00300414715466185,0.00169914990589832,0.0204783238082696,0.0996778592069636,460
1.43816686811432,48.8082326149802,0.00288370871185925,0.00139583048978462,0.0198732701302817,0.111485186698903,461
1.41394157099237,42.1796575684348,0.00344815921680971,0.00189220217647182,0.0212620776567165,0.0948048791567601,462
1.4420781899711,45.1576857039393,0.00301059454503973,0.00179546242944575,0.0202757299720296,0.106279582451184,463
1.43885760529447,37.8376685658166,0.00296444413358982,0.00164996959891201,0.0202384354017929,0.107847610687282,464
1.41354857766283,41.7267007261107,0.00329417039552974,0.00194036305854495,0.0213020787369603,0.101499055190727,465
1.4359082637335,41.6316548997511,0.00313828144016286,0.00163643200063135,0.0210460126640131,0.0924733133725387,466
1.40720631067268,37.5887671967167,0.00372896375535966,0.00189608721816314,0.0224991094783863,0.102784414380081,467
1.43355279459129,40.856658805823,0.00322572119765386,0.00172369267876733,0.020933847039666,0.0915729652108086,468
1.40692929634747,40.3636987170677,0.00354878525478869,0.00172271032556854,0.0206049840846657,0.0906737849613983,469
1.42484482289561,41.2738601777975,0.00311756325829211,0.0015668919738421,0.0205320231517904,0.106796810673812,470
1.41687348220436,44.8816823658957,0.00327679671129633,0.00173265238388953,0.0206892358587739,0.106403164459888,471
1.44501846620155,42.3675294213635,0.00299599470525314,0.00174664157730046,0.0213772983476498,0.110163348542831,472
1.38308230917097,39.1401129078823,0.0039776525071444,0.00206230334415207,0.0215509808214604,0.0821446674801543,473
1.43951018824239,44.1982441696879,0.00285706861240912,0.00140352303540822,0.0196104011809212,0.104233174804902,474
1.41015993051568,51.5407833050193,0.00348531349132081,0.00216344305605113,0.0206320283245702,0.0855911556847755,475
1.44264710619051,44.8013109682568,0.00327607154335037,0.00198861424968598,0.0221190463375525,0.0973846022866525,476
1.41041542075409,45.6172466992692,0.00331873112778271,0.00160886786817554,0.0200477774597767,0.0933360379344673,477
1.40716738957049,54.5563573668909,0.00348234401711772,0.00189333423652452,0.0206720543035413,0.0900002629308332,478
1.44448435497011,50.3561275379726,0.00295715000708219,0.00145616004493103,0.0189030683731739,0.0921068055001395,479
1.41896905564978,40.5493270285759,0.00332278597749562,0.00173409111919709,0.0212948702628,0.094863749225805,480
1.40461899371786,54.1890417703438,0.00366180340992814,0.00185427318990996,0.0209543069046611,0.0944283108179634,481
1.41727675693661,53.1598798031556,0.00331785621946703,0.00175581882808457,0.0204124630247943,0.0939427843125132,482
1.466376309333,50.8534450342428,0.00257626489319718,0.0017170800707612,0.0197916316403545,0.112905330631609,483
1.45955246657317,54.8124680656265,0.00280827706230598,0.00166823463032449,0.020382364850211,0.111969264500906,484
1.44593718818352,49.8285314935345,0.00296987907985807,0.00155539142372255,0.0209028715885614,0.102923975713396,485
1.42312671998826,44.4959933809165,0.0033695423143406,0.00195970701605434,0.0207877051526677,0.0943057949656506,486
1.40681912979305,43.8699077099467,0.00364998065300456,0.00184637682204248,0.0215871967422093,0.103048973572426,487
1.39313545665046,39.9439586254818,0.00388150996554692,0.00201419486199982,0.0222418512776802,0.0944166402117065,488
1.41847069608372,47.6961857777725,0.0034059189951208,0.0018028741785877,0.0210544412991363,0.105351491893305,489
1.41033940859029,48.2317584862923,0.00333435715965768,0.00173933680510084,0.0203273035563235,0.0960628393960023,490
1.39848529363948,47.628301476197,0.00363835132464812,0.00194192967258415,0.0205693007993433,0.0915625038695381,491
1.43623557209488,42.9721078247245,0.00317312464786266,0.00175658292627209,0.0208092702207544,0.0868174540196687,492
1.42004084900308,46.872194195965,0.00347526272410158,0.00189609310698665,0.0207947626090957,0.0807819487109527,493
1.4303856952435,41.6697552756094,0.00338174473381795,0.00183162109688042,0.0218093509755072,0.105090469219675,494
1.43556278491339,42.7199318604489,0.0031447427077129,0.00159430479569817,0.020850798489133,0.111120176204486,495
1.43493245604776,42.9797472295879,0.00286902798941622,0.00136869374095782,0.0194471308648373,0.0915412699904574,496
1.42128209690197,44.9085397901632,0.00323368877068251,0.00172139127407885,0.0205354680584565,0.104103731028882,497
1.40788808052459,39.8619522355305,0.00356940187731923,0.00176168664448966,0.0212026725907006,0.092064469193706,498
1.41360924885728,50.2345548528088,0.00320394202007539,0.00152015613010545,0.0196464986945964,0.10240607911728,499
1.42279845392536,48.9899427971859,0.0031746575677552,0.00151276055199059,0.0200322865503624,0.0923977701044185,500
1.41692581892888,52.393875079184,0.00358220030776721,0.00206524943330213,0.0221234558471153,0.0917547261259705,501
1.41628373571455,35.7312332636657,0.00320842676244593,0.00162593712777252,0.020337237747554,0.100294785776357,502
1.4338645711373,47.2767018723407,0.00301122436155047,0.00153663777360324,0.0204505171185208,0.0955888702899044,503
1.41074596798186,46.477950666685,0.00332684086958724,0.00172044300591583,0.0200376582093274,0.0817066140827974,504
1.42623225925445,39.5105469262403,0.00355330882639521,0.00185558915206082,0.0229849096635436,0.11276656676284,505
1.42763238998728,45.7463007259903,0.0031510050987252,0.00179015952442458,0.0204701933973557,0.0984783573098038,506
1.40963338371432,38.4294286232541,0.00356020009973828,0.00175428322331621,0.0213895364041006,0.099508381408914,507
1.43352995356583,47.3282634225873,0.00314776122537074,0.00150615370547688,0.0209204614677677,0.105908136589835,508
1.39037508200131,55.0246833826782,0.00365498548288105,0.0018483014264891,0.0199598686041457,0.084092929367243,509
1.4078020849684,46.1289738793228,0.00354442553188609,0.00174872439939569,0.0210770043071044,0.0898802418185408,510
1.41491864638445,39.4262562494749,0.00331960092938005,0.00168383808868244,0.0208326611885501,0.11337347957232,511
1.41261490071718,47.2726310422148,0.00347024127065785,0.00182477515056333,0.0204598489675097,0.0941121912142841,512
1.39063958833385,50.7549042245726,0.00374970341495319,0.00172744671379898,0.0210752573658565,0.0887160094320991,513
1.41401777332445,48.8033782743662,0.00329617766909742,0.00163954687981441,0.0203703272194602,0.0967002784064521,514
1.43650171972387,62.6822089315918,0.00311001982554007,0.00172524073666094,0.0202380857474357,0.0966561227585834,515
1.40478546010667,45.5542333603699,0.00341556651307875,0.00187500608097416,0.0207772593188148,0.0996270776833894,516
1.4059202973105,41.1976715078814,0.00367648912593949,0.00182555571074784,0.0217148128029553,0.0935700754497326,517
1.4122298705349,44.92934538543,0.00350116826197938,0.0017402267107808,0.0214580658919102,0.102386804798608,518
1.40631859383737,43.4905957938525,0.003768256239915,0.0022077726441035,0.0214577519827068,0.0933937306950521,519
1.42626619856587,44.9042995904913,0.00315204640336502,0.00162286498247045,0.0201879917112012,0.10278140879063,520
1.42771192739485,48.4996313087271,0.00322627744469825,0.00172889646614939,0.0211010173091028,0.0918830562451729,521
1.41305036643485,40.8131629643577,0.00356059998220546,0.00166209757454255,0.0211306114086908,0.0926190561429316,522
