"site","dti","iter"
"Ecosilva",0.0398833974664277,654
"Ecosilva",0.040847666722425,655
"Ecosilva",0.0513591570118411,656
"Ecosilva",0.0312819360820191,657
"Ecosilva",0.141331495152247,658
"Ecosilva",0.158431922727161,659
"Ecosilva",0.0529345085484115,660
"Ecosilva",0.0351669675573297,661
"Ecosilva",0.0412353230165033,662
"Ecosilva",0.0454173256495528,663
"Ecosilva",0.019140425798626,664
"Ecosilva",0.0280789688508585,665
"Ecosilva",0.0626594200319479,666
"Ecosilva",0.0727457376732249,667
"Ecosilva",0.0236770457427167,668
"Ecosilva",0.00653603329983987,669
"Ecosilva",0.152137591957103,670
"Ecosilva",0.0763444445937194,671
"Ecosilva",0.0693070029975633,672
"Ecosilva",0.11081391137216,673
"Ecosilva",0.0430832108991031,674
"Ecosilva",0.164319843508323,675
"Ecosilva",0.0892717406618532,676
"Ecosilva",0.124238136365921,677
"Ecosilva",0.100400000889658,678
"Ecosilva",0.19101993473924,679
"Ecosilva",0.0198059915737183,680
"Ecosilva",0.062369473047482,681
"Ecosilva",0.033541620804373,682
"Ecosilva",0.0506738209213978,683
"Ecosilva",0.0634814196596332,684
"Ecosilva",0.0214908379509693,685
"Ecosilva",0.054158283724328,686
"Ecosilva",0.185264950048957,687
"Ecosilva",0.0225276933922065,688
"Ecosilva",0.0326500118937334,689
"Ecosilva",0.0253035775715926,690
"Ecosilva",0.00161010549333285,691
"Ecosilva",0.0750872804857186,692
"Ecosilva",0.088053108009869,693
"Ecosilva",0.0902092957439091,694
"Ecosilva",0.139246287844475,695
"Ecosilva",0.122724312167038,696
"Ecosilva",0.0243909964523297,697
"Ecosilva",0.176933264082794,698
"Ecosilva",0.118371374791545,699
"Ecosilva",0.106920023439411,700
"Ecosilva",0.0767909515136631,701
"Ecosilva",0.13710658803204,702
"Ecosilva",0.126973623084151,703
"Ecosilva",0.0608013884947005,704
"Ecosilva",0.114888364978254,705
"Ecosilva",0.0425356252279881,706
"Ecosilva",0.0719008283198558,707
"Ecosilva",0.164979349046003,708
"Ecosilva",0.0627195638760069,709
"Ecosilva",0.0438532125210386,710
"Ecosilva",0.11466371490394,711
"Ecosilva",0.0287936902754302,712
"Ecosilva",0.0253439431481726,713
"Ecosilva",0.0400271791384411,714
"Ecosilva",0.0183464827870966,715
"Ecosilva",0.0644084487824403,716
"Ecosilva",0.0536766686141189,717
"Ecosilva",0.0123916844874155,718
"Ecosilva",0.187380639907536,719
"Ecosilva",0.0873786705141906,720
"Ecosilva",0.0364692254601577,721
"Ecosilva",0.124010441667097,722
"Ecosilva",0.0407307983660298,723
"Ecosilva",0.0812360142724019,724
"Ecosilva",0.0279982536078077,725
"Ecosilva",0.0109037501002978,726
"Ecosilva",0.0120314941282407,727
"Ecosilva",0.100675466753938,728
"Ecosilva",0.0523195637429835,729
"Ecosilva",0.0968610560658379,730
"Ecosilva",0.132189215805338,731
"Ecosilva",0.00102699815024121,732
"Ecosilva",0.0494627541481911,733
"Ecosilva",0.0382149695975927,734
"Ecosilva",0.0753867744525559,735
"Ecosilva",0.0844872076557238,736
"Ecosilva",0.0473346085287987,737
"Ecosilva",0.107608884608512,738
"Ecosilva",0.0893500538012075,739
"Ecosilva",0.139090620291194,740
"Ecosilva",0.120885519991771,741
"Ecosilva",0.172739124860445,742
"Ecosilva",0.0563541900060203,743
"Ecosilva",0.00740221242687755,744
"Ecosilva",0.153230023003183,745
"Ecosilva",0.0173292682805535,746
"Ecosilva",0.0248024013925379,747
"Ecosilva",0.0184223953732623,748
"Ecosilva",0.0631435604112446,749
"Ecosilva",0.102544718149886,750
"Ecosilva",0.0926351181709746,751
"Ecosilva",0.138450366452271,752
"Ecosilva",0.00547444825642751,753
"Ecosilva",0.108440144958448,754
"Ecosilva",0.0997850435013627,755
"Ecosilva",0.0896240037754437,756
"Ecosilva",0.195932808454161,757
"Ecosilva",0.16010923579893,758
"Ecosilva",0.0937921792716544,759
"Ecosilva",0.0177701750360871,760
"Ecosilva",0.120934999034612,761
"Ecosilva",0.112866094689869,762
"Ecosilva",0.0161188115074405,763
"Ecosilva",0.148654688688421,764
"Ecosilva",0.132310256647678,765
"Ecosilva",0.00574860669941768,766
"Ecosilva",0.0208780402119526,767
"Ecosilva",0.15534428189646,768
"Ecosilva",0.0484071846648112,769
"Ecosilva",0.0872761823845867,770
"Ecosilva",0.186667332483586,771
"Ecosilva",0.183235815136364,772
"Ecosilva",0.0746938293683087,773
"Ecosilva",0.0575224510885239,774
"Ecosilva",0.0882143975503074,775
"Ecosilva",0.113744153150009,776
"Ecosilva",0.00435452668712455,777
"Ecosilva",0.246635714119352,778
"Ecosilva",0.0912794734524971,779
"Ecosilva",0.0922815491934809,780
"Ecosilva",0.129325138275194,781
"Ecosilva",0.0593736100202982,782
"Ecosilva",0.0235511299574992,783
"Ecosilva",0.0569263304317656,784
"Ecosilva",0.0527501025758463,785
"Ecosilva",0.0740713714692194,786
"Ecosilva",0.187732340787026,787
"Ecosilva",0.0552771084874857,788
"Ecosilva",0.162914469104115,789
"Ecosilva",0.0611560482592456,790
"Ecosilva",0.122461774727844,791
"Ecosilva",0.0773938742745804,792
"Ecosilva",0.0279726526200643,793
"Ecosilva",0.101941019616779,794
"Ecosilva",0.237749236810351,795
"Ecosilva",0.054500727825614,796
"Ecosilva",0.0705622339242237,797
"Ecosilva",0.0960333908915685,798
"Ecosilva",0.00981427679648339,799
"Ecosilva",0.121019553543535,800
"Ecosilva",0.0311271362266431,801
"Ecosilva",0.0509286689759464,802
"Ecosilva",0.0407427629226239,803
"Ecosilva",0.098711190067987,804
"Ecosilva",0.0473477578669067,805
"Ecosilva",0.117060524640183,806
"Ecosilva",0.0909588751727616,807
"Ecosilva",0.0487394912383823,808
"Ecosilva",0.0248651339340856,809
"Ecosilva",0.0299284635316432,810
"Ecosilva",0.131651637805629,811
"Ecosilva",0.00116748028432689,812
"Ecosilva",0.0128435436232381,813
"Ecosilva",0.0808131336296795,814
"Ecosilva",0.0253545993563418,815
"Ecosilva",0.0641329272478804,816
"Ecosilva",0.109403452746235,817
"Ecosilva",0.00589106691501362,818
"Ecosilva",0.0860484443093384,819
"Ecosilva",0.0635933898163271,820
"Ecosilva",0.0536625176669311,821
"Ecosilva",0.0824414585579724,822
"Ecosilva",0.13961671687835,823
"Ecosilva",0.0358524573441836,824
"Ecosilva",0.0560371833248737,825
"Ecosilva",0.108122309370657,826
"Ecosilva",0.00857584631855102,827
"Ecosilva",0.064099791339067,828
"Ecosilva",0.013930738453122,829
"Ecosilva",0.0956318621102349,830
"Ecosilva",0.0625785684173328,831
"Ecosilva",0.0824647413284387,832
"Ecosilva",0.0489100800731093,833
"Ecosilva",0.0664655723805591,834
"Ecosilva",0.127583712508546,835
"Ecosilva",0.0504688607600197,836
"Ecosilva",0.0419493402472728,837
"Ecosilva",0.0597873619601916,838
"Ecosilva",0.114540408072039,839
"Ecosilva",0.120624672687272,840
"Ecosilva",0.074390194756451,841
"Ecosilva",0.108245267262841,842
"Ecosilva",0.0775449369915852,843
"Ecosilva",0.0155362128531297,844
"Ecosilva",0.126136904639601,845
"Ecosilva",0.0320543948694105,846
"Ecosilva",0.0773932514241561,847
"Ecosilva",0.0859414795120163,848
"Ecosilva",0.0145741199438488,849
"Ecosilva",0.0228114715248122,850
"Ecosilva",0.137372003127569,851
"Ecosilva",0.0178508983387833,852
"Ecosilva",0.0618928345893343,853
"Ecosilva",0.138121673799921,854
"Ecosilva",0.164666744331513,855
"Ecosilva",0.118202522888744,856
"Ecosilva",0.154900261014895,857
"Ecosilva",0.0921497197911961,858
"Ecosilva",0.203615693950515,859
"Ecosilva",0.136872384381028,860
"Ecosilva",0.0668220225517315,861
"Ecosilva",0.063172326334885,862
"Ecosilva",0.166086529862125,863
"Ecosilva",0.12952167920399,864
"Ecosilva",0.00197178408848431,865
"Ecosilva",0.0317888754631522,866
"Ecosilva",0.0534822832219211,867
"Ecosilva",0.020227701114932,868
"Ecosilva",0.0803539850545811,869
"Ecosilva",0.0820810515341044,870
"Ecosilva",0.0430391577008363,871
"Ecosilva",0.0388297707941556,872
"Ecosilva",0.0658709070484664,873
"Ecosilva",0.0218022651103893,874
"Ecosilva",0.179450002182115,875
"Ecosilva",0.0406526393057719,876
"Ecosilva",0.00277628796342555,877
"Ecosilva",0.0591527351928917,878
"Ecosilva",0.196070447906256,879
"Ecosilva",0.0630403708833783,880
"Ecosilva",0.0487117698549742,881
"Ecosilva",0.0372345343908,882
"Ecosilva",0.124167080966823,883
"Ecosilva",0.141387557665627,884
"Ecosilva",0.0827822451353202,885
"Ecosilva",0.0541746909826484,886
"Ecosilva",0.14058992444511,887
"Ecosilva",0.024163641065356,888
"Ecosilva",0.0205513219232009,889
"Ecosilva",0.0280075827502571,890
"Ecosilva",0.112907825312933,891
"Ecosilva",0.0143896212336503,892
"Ecosilva",0.0222162546252204,893
"Ecosilva",0.138262118992362,894
"Ecosilva",0.0267193185388584,895
"Ecosilva",0.10051677850353,896
"Ecosilva",0.0610645932033756,897
"Ecosilva",0.148919879758504,898
"Ecosilva",0.0904671190947255,899
"Ecosilva",0.0815840569667065,900
"Ecosilva",0.063131552174558,901
"Ecosilva",0.0425731640679053,902
"Ecosilva",0.0844264605159187,903
"Ecosilva",0.0642633208291807,904
"Ecosilva",0.134468562126964,905
"Ecosilva",0.215734870563056,906
"Ecosilva",0.105824238912137,907
"Ecosilva",0.0631005309295282,908
"Ecosilva",0.0910753757564864,909
"Ecosilva",0.0232387066276845,910
"Ecosilva",0.0421550429812,911
"Ecosilva",0.0790639563221812,912
"Ecosilva",0.0204031402531086,913
"Ecosilva",0.0425814450149694,914
"Ecosilva",0.163587466695424,915
"Ecosilva",0.0202236578730588,916
"Ecosilva",0.0549160129540436,917
"Ecosilva",0.0681690632379203,918
"Ecosilva",0.0639713864102086,919
"Ecosilva",0.129380193668792,920
"Ecosilva",0.0180909747282798,921
"Ecosilva",0.0648677123854404,922
"Ecosilva",0.0875771926901501,923
"Ecosilva",0.0301836981738729,924
"Ecosilva",0.0627519401176091,925
"Ecosilva",0.128084283972674,926
"Ecosilva",0.152233086969058,927
"Ecosilva",0.11756002681852,928
"Ecosilva",0.0561429780496112,929
"Ecosilva",0.121657974890745,930
"Ecosilva",0.0182276403094559,931
"Ecosilva",0.0829726231818886,932
"Ecosilva",0.0435042796791862,933
"Ecosilva",0.0321084875418616,934
"Ecosilva",0.00770245849439821,935
"Ecosilva",0.175428120006433,936
"Ecosilva",0.0322419305141616,937
"Ecosilva",0.0168602068302891,938
"Ecosilva",0.170202958951847,939
"Ecosilva",0.0993976864469948,940
"Ecosilva",0.115116879640678,941
"Ecosilva",0.0263375454187541,942
"Ecosilva",0.15719205710187,943
"Ecosilva",0.0930536654389469,944
"Ecosilva",0.106905624050306,945
"Ecosilva",0.0950958748769041,946
"Ecosilva",0.0292241101835009,947
"Ecosilva",0.0447569129773174,948
"Ecosilva",0.103815283398142,949
"Ecosilva",0.0264336163490329,950
"Ecosilva",0.0694051498546948,951
"Ecosilva",0.0334055783122712,952
"Ecosilva",0.0966181375391684,953
"Ecosilva",0.0972951005656971,954
"Ecosilva",0.0446704079540875,955
"Ecosilva",0.0344918076439663,956
"Ecosilva",0.0239203500809935,957
"Ecosilva",0.0490253181101097,958
"Ecosilva",0.147879751376187,959
"Ecosilva",0.0996983828542765,960
"Ecosilva",0.0804969264435464,961
"Ecosilva",0.0907640594089913,962
"Ecosilva",0.072801960875206,963
"Ecosilva",0.0922254484444242,964
"Ecosilva",0.0464038821389042,965
"Ecosilva",0.102790836896563,966
"Ecosilva",0.00966610123215739,967
"Ecosilva",0.0350734669040486,968
"Ecosilva",0.122463435536169,969
"Ecosilva",0.0839940425084901,970
"Ecosilva",0.0557621291659142,971
"Ecosilva",0.0344329829967083,972
"Ecosilva",0.0957372313910302,973
"Ecosilva",0.14324449234095,974
"Ecosilva",0.0796022880997289,975
"Ecosilva",0.10954316617781,976
"Ecosilva",0.00279759455824546,977
"Ecosilva",0.0447879643346796,978
"Ecosilva",0.0393114214108148,979
"Ecosilva",0.170499471675982,980
"Ecosilva",0.0246291251022088,981
"Ecosilva",0.182582315847951,982
"Ecosilva",0.0176203248587775,983
"Ecosilva",0.102334119024998,984
"Ecosilva",0.0244564696383459,985
"Ecosilva",0.00826120073533543,986
"Ecosilva",0.106798745332833,987
"Ecosilva",0.0695280602707793,988
"Ecosilva",0.0240580662831412,989
"Ecosilva",0.0588413769503685,990
"Ecosilva",0.101616385215575,991
"Ecosilva",0.105632859984152,992
"Ecosilva",0.00703281441112147,993
"Ecosilva",0.106398302848024,994
"Ecosilva",0.126799487452196,995
"Ecosilva",0.113036947667003,996
"Ecosilva",0.0745022528873711,997
"Ecosilva",0.0410740027177654,998
"Ecosilva",0.0272956630765689,999
"Ecosilva",0.019665106803391,1000
"Ecosilva",0.0386484473389438,1001
"Ecosilva",0.0679747279909529,1002
"Ecosilva",0.0542789630284578,1003
"Ecosilva",0.159268857712345,1004
"Ecosilva",0.039906271247683,1005
"Ecosilva",0.0382106056897742,1006
"Ecosilva",0.115269250082487,1007
"Ecosilva",0.0874295155418967,1008
"Ecosilva",0.137324699533463,1009
"Ecosilva",0.0447934050624182,1010
"Ecosilva",0.0172853277744452,1011
"Ecosilva",0.0458698098255099,1012
"Ecosilva",0.189898991754469,1013
"Ecosilva",0.108451388224275,1014
"Ecosilva",0.14405096637604,1015
"Ecosilva",0.0529465952575828,1016
"Ecosilva",0.0251527216919241,1017
"Ecosilva",0.0878689022399973,1018
"Ecosilva",0.0975438118027586,1019
"Ecosilva",0.144116464930113,1020
"Ecosilva",0.00353032412802978,1021
"Ecosilva",0.0563026555787931,1022
"Ecosilva",0.0794658108609533,1023
"Ecosilva",0.000862638640276914,1024
"Ecosilva",0.00399517469869304,1025
"Ecosilva",0.0290784411305489,1026
"Ecosilva",0.141035457871258,1027
"Ecosilva",0.162629169830804,1028
"Ecosilva",0.0822485974536636,1029
"Ecosilva",0.0651196493496353,1030
"Ecosilva",0.0626541584065365,1031
"Ecosilva",0.0137694378386205,1032
"Ecosilva",0.0551640202800615,1033
"Ecosilva",0.0690445864567911,1034
"Ecosilva",0.0255834774024978,1035
"Ecosilva",0.133340368270869,1036
"Ecosilva",0.118436562889946,1037
"Ecosilva",0.0874157831019462,1038
"Ecosilva",0.0707475948076877,1039
"Ecosilva",0.0548058194931802,1040
"Ecosilva",0.0272597377710468,1041
"Ecosilva",0.172191429363237,1042
"Ecosilva",0.0171042795798089,1043
"Ecosilva",0.055867334523346,1044
"Ecosilva",0.116428653096137,1045
"Ecosilva",0.0946365916059979,1046
"Ecosilva",0.029090707874787,1047
"Ecosilva",0.11337449693962,1048
"Ecosilva",0.113395030368569,1049
"Ecosilva",0.0233957800438507,1050
"Ecosilva",0.076745929453755,1051
"Ecosilva",0.0891545649907169,1052
"Ecosilva",0.135999131524331,1053
"Ecosilva",0.158462586460653,1054
"Ecosilva",0.163931386790536,1055
"Ecosilva",0.0722485875305122,1056
"Ecosilva",0.00796464014180209,1057
"Ecosilva",0.141411525748706,1058
"Ecosilva",0.149830718712728,1059
"Ecosilva",0.115562534668606,1060
"Ecosilva",0.0924462897851243,1061
"Ecosilva",0.119635152976109,1062
"Ecosilva",0.107580756439858,1063
"Ecosilva",0.113001316611097,1064
"Ecosilva",0.0667956679291483,1065
"Ecosilva",0.0601554711915661,1066
"Ecosilva",0.119112216685929,1067
"Ecosilva",0.00778017021136557,1068
"Ecosilva",0.076017706955579,1069
"Ecosilva",0.0353604977994975,1070
"Ecosilva",0.0315461282750152,1071
"Ecosilva",0.037278648971685,1072
"Ecosilva",0.0761406840443841,1073
"Ecosilva",0.0165486903213218,1074
"Ecosilva",0.0797436448609692,1075
"Ecosilva",0.131453626940973,1076
"Ecosilva",0.0733304739582087,1077
"Ecosilva",0.0355149974448143,1078
"Ecosilva",0.016639131713473,1079
"Ecosilva",0.0313980539089568,1080
"Ecosilva",0.0735168917666299,1081
"Ecosilva",0.0511265436922211,1082
"Ecosilva",0.116855796931883,1083
"Ecosilva",0.168409573911224,1084
"Ecosilva",0.177715511401484,1085
"Ecosilva",0.016114771149188,1086
"Ecosilva",0.025015236898984,1087
"Ecosilva",0.0979478916268025,1088
"Ecosilva",0.03622282822763,1089
"Ecosilva",0.13355197627691,1090
"Ecosilva",0.0909768924166944,1091
"Ecosilva",0.109709885040463,1092
"Ecosilva",0.0781437697883119,1093
"Ecosilva",0.173304938034157,1094
"Ecosilva",0.0755567489419045,1095
"Ecosilva",0.14201618773953,1096
"Ecosilva",0.00307608922853186,1097
"Ecosilva",0.115754391387214,1098
"Ecosilva",0.0181727941670903,1099
"Ecosilva",0.146890915561521,1100
"Ecosilva",0.0279130717742446,1101
"Ecosilva",0.106516954156638,1102
"Ecosilva",0.179812313591355,1103
"Ecosilva",0.139836222962676,1104
"Ecosilva",0.097095597961977,1105
"Ecosilva",0.0667631577015797,1106
"Ecosilva",0.00523211337307328,1107
"Ecosilva",0.122797553263302,1108
"Ecosilva",0.0952699545173434,1109
"Ecosilva",0.100979346893772,1110
"Ecosilva",0.0225115394627573,1111
"Ecosilva",0.090996037971112,1112
"Ecosilva",0.00373127691145214,1113
"Ecosilva",0.0862407949665943,1114
"Ecosilva",0.0239704364901525,1115
"Ecosilva",0.051520450061714,1116
"Ecosilva",0.0798416938634495,1117
"Ecosilva",0.0432758077549134,1118
"Ecosilva",0.20347828012244,1119
"Ecosilva",0.047526213409919,1120
"Ecosilva",0.0414715505899999,1121
"Ecosilva",0.0271201481532962,1122
"Ecosilva",0.11380334382032,1123
"Ecosilva",0.107707620974927,1124
"Ecosilva",0.152814389379485,1125
"Ecosilva",0.0975246043519777,1126
"Ecosilva",0.247602022783668,1127
"Ecosilva",0.205154967000779,1128
"Ecosilva",0.0789451182740172,1129
"Ecosilva",0.196684458397255,1130
"Ecosilva",0.00609469035765975,1131
"Ecosilva",0.0300053844139858,1132
"Ecosilva",0.0818612421411239,1133
"Ecosilva",0.0630567308517641,1134
"Ecosilva",0.0796056429924097,1135
"Ecosilva",0.0951213866495511,1136
"Ecosilva",0.0792845293324819,1137
"Ecosilva",0.0138737512058547,1138
"Ecosilva",0.0703268169795505,1139
"Ecosilva",0.104589194769222,1140
"Ecosilva",0.0539458746168716,1141
"Ecosilva",0.121286165394646,1142
"Ecosilva",0.0280914461555795,1143
"Ecosilva",0.017681454866716,1144
"Ecosilva",0.0840208731957941,1145
"Ecosilva",0.0984490642936078,1146
"Ecosilva",0.0413186828503896,1147
"Ecosilva",0.0756535101984775,1148
"Ecosilva",0.00192699526606976,1149
"Ecosilva",0.0061457715740294,1150
"Ecosilva",0.0207925390269693,1151
"Ecosilva",0.175092764885694,1152
"Ecosilva",0.0152075751472864,1153
"Ecosilva",0.0307174392927774,1154
"Ecosilva",0.0392421762661295,1155
"Ecosilva",0.0723251868288418,1156
"Ecosilva",0.14059377072253,1157
"Ecosilva",0.163334242979649,1158
"Ecosilva",0.0568444629378773,1159
"Ecosilva",0.214077571928738,1160
"Ecosilva",0.0928374659132393,1161
"Ecosilva",0.0606756392681226,1162
"Ecosilva",0.0481893363994971,1163
"Ecosilva",0.115541340337282,1164
"Ecosilva",0.0970565288206238,1165
"Ecosilva",0.0975875022618493,1166
"Ecosilva",0.100233807002328,1167
"Ecosilva",0.0558751934956434,1168
"Ecosilva",0.0733605442327185,1169
"Ecosilva",0.0599955378905662,1170
"Ecosilva",0.00218808836077122,1171
"Ecosilva",0.106623863366752,1172
"Ecosilva",0.0559608727126366,1173
"Ecosilva",0.109381693920956,1174
"Ecosilva",0.055437816682873,1175
"Ecosilva",0.0200205566286652,1176
"Ecosilva",0.0380553462744667,1177
"Ecosilva",0.147111838763146,1178
"Ecosilva",0.0636205565302459,1179
"Ecosilva",0.0862938703200588,1180
"Ecosilva",0.212287822221989,1181
"Ecosilva",0.0743843731175701,1182
"Ecosilva",0.0269897513566538,1183
"Ecosilva",0.0931479895721778,1184
"Ecosilva",0.0965479811103063,1185
"Ecosilva",0.071696596191304,1186
"Ecosilva",0.0741869283003802,1187
"Ecosilva",0.121808351021977,1188
"Ecosilva",0.151716676383339,1189
"Ecosilva",0.069196412752074,1190
"Ecosilva",0.0728900267276454,1191
"Ecosilva",0.0450555068372051,1192
"Ecosilva",0.113426877520383,1193
"Ecosilva",0.0385179233350496,1194
"Ecosilva",0.147593660285728,1195
"Ecosilva",0.0373723194679371,1196
"Ecosilva",0.14837868680681,1197
"Ecosilva",0.0583739594967088,1198
"Ecosilva",0.103016075307262,1199
"Ecosilva",0.120522940205133,1200
"Ecosilva",0.100400603691743,1201
"Ecosilva",0.054863316955696,1202
"Ecosilva",0.0542702952758917,1203
"Ecosilva",0.0318542186103704,1204
"Ecosilva",0.115698865998719,1205
"Ecosilva",0.0235332856458728,1206
"Ecosilva",0.0347382802867103,1207
"Ecosilva",0.00240541705891562,1208
"Ecosilva",0.0696169849354653,1209
"Ecosilva",0.180937364579923,1210
"Ecosilva",0.073575064783125,1211
"Ecosilva",0.231813773796522,1212
"Ecosilva",0.0776096733432567,1213
"Ecosilva",0.0985375687700442,1214
"Ecosilva",0.124095864285519,1215
"Ecosilva",0.223070951276743,1216
"Ecosilva",0.139218763488259,1217
"Ecosilva",0.0819856091504602,1218
"Ecosilva",0.0819711732518735,1219
"Ecosilva",0.0963232973808031,1220
"Ecosilva",0.0241979622823477,1221
"Ecosilva",0.176150351259321,1222
"Ecosilva",0.102410385707184,1223
"Ecosilva",0.0256150292629839,1224
"Ecosilva",0.145472570767505,1225
"Ecosilva",0.0177359235246225,1226
"Ecosilva",0.0151301142210605,1227
"Ecosilva",0.0643794896880652,1228
"Ecosilva",0.0665113401092398,1229
"Ecosilva",0.0997572550338279,1230
"Ecosilva",0.0821537568646251,1231
"Ecosilva",0.055206207196971,1232
"Ecosilva",0.00927690574260875,1233
"Ecosilva",0.0662149332477836,1234
"Ecosilva",0.170522750948933,1235
"Ecosilva",0.147367471009705,1236
"Ecosilva",0.073588426804865,1237
"Ecosilva",0.0684790459151925,1238
"Ecosilva",0.122262958081658,1239
"Ecosilva",0.124266770572557,1240
"Ecosilva",0.182137880313005,1241
"Ecosilva",0.127241513135652,1242
"Ecosilva",0.0366416828001762,1243
"Ecosilva",0.0289247155434939,1244
"Ecosilva",0.0908538830176654,1245
"Ecosilva",0.00835088308975507,1246
"Ecosilva",0.0407562582709644,1247
"Ecosilva",0.020978816615023,1248
"Ecosilva",0.0714472564052788,1249
"Ecosilva",0.0764752720814879,1250
"Ecosilva",0.0158197315246806,1251
"Ecosilva",0.0255421196127434,1252
"Ecosilva",0.0409615098001795,1253
"Ecosilva",0.0249356842825986,1254
"Ecosilva",0.0835526400046782,1255
"Ecosilva",0.0164058659670124,1256
"Ecosilva",0.174863195344117,1257
"Ecosilva",0.0754218182554363,1258
"Ecosilva",0.0943686471480609,1259
"Ecosilva",0.0731037097852695,1260
"Ecosilva",0.046415977724341,1261
"Ecosilva",0.119210122374177,1262
"Ecosilva",0.120113198295009,1263
"Ecosilva",0.0311436342065841,1264
"Ecosilva",0.0741147216897139,1265
"Ecosilva",0.0183683099761112,1266
"Ecosilva",0.0136750109098125,1267
"Ecosilva",0.0724465162074697,1268
"Ecosilva",0.101895925464585,1269
"Ecosilva",0.147289994782705,1270
"Ecosilva",0.0878688154010596,1271
"Ecosilva",0.100007735203644,1272
"Ecosilva",0.162735132880433,1273
"Ecosilva",0.107931696752496,1274
"Ecosilva",0.0876432000705362,1275
"Ecosilva",0.138524381895968,1276
"Ecosilva",0.134426100316846,1277
"Ecosilva",0.118942712028296,1278
"Ecosilva",0.0754570061362133,1279
"Ecosilva",0.0362767428262142,1280
"Ecosilva",0.0506275154577865,1281
"Ecosilva",0.0515298478010487,1282
"Ecosilva",0.0330085447942112,1283
"Ecosilva",0.104607526759413,1284
"Ecosilva",0.179126682990106,1285
"Ecosilva",0.078998662447805,1286
"Ecosilva",0.014566592297496,1287
"Ecosilva",0.0714276178356006,1288
"Ecosilva",0.0927324080584506,1289
"Ecosilva",0.0307412472940161,1290
"Ecosilva",0.0618979013526393,1291
"Ecosilva",0.0767769982321749,1292
"Ecosilva",0.033129628200247,1293
"Ecosilva",0.0358797945442738,1294
"Ecosilva",0.0331943366096809,1295
"Ecosilva",0.031214906115697,1296
"Ecosilva",0.0569166433652958,1297
"Ecosilva",0.0862192343350677,1298
"Ecosilva",0.0909903758873382,1299
"Ecosilva",0.0577560367956433,1300
"Ecosilva",0.230334529357595,1301
"Ecosilva",0.103407951731755,1302
"Ecosilva",0.199984052590511,1303
"Ecosilva",0.0176037625708386,1304
"Ecosilva",0.0361413487313665,1305
"Ecosilva",0.0974743617480484,1306
"Ecosilva",0.0173443258635509,1307
"Ecosilva",0.209645845767734,1308
"Ecosilva",0.123508227608394,1309
"Ecosilva",0.105160702656251,1310
"Ecosilva",0.0136590827606857,1311
"Ecosilva",0.0234396994701536,1312
"Ecosilva",0.120871759189907,1313
"Ecosilva",0.0750022001437101,1314
"Ecosilva",0.096187338688591,1315
"Ecosilva",0.00354293559484287,1316
"Ecosilva",0.0683631676358954,1317
"Ecosilva",0.0375148103742758,1318
"Ecosilva",0.132214004407833,1319
"Ecosilva",0.13833612936793,1320
"Ecosilva",0.0132338385717192,1321
"Ecosilva",0.0794062400818099,1322
"Ecosilva",0.114572092887859,1323
"Ecosilva",0.087052047002867,1324
"Ecosilva",0.0504420724851049,1325
"Ecosilva",0.139270387676708,1326
"Ecosilva",0.00633310910918217,1327
"Ecosilva",0.0861933048379061,1328
"Ecosilva",0.0214631753016477,1329
"Ecosilva",0.0413698047196076,1330
"Ecosilva",0.0398751429452648,1331
"Ecosilva",0.0345758300480392,1332
"Ecosilva",0.0453732820679194,1333
"Ecosilva",0.0393720254883391,1334
"Ecosilva",0.0983252935439534,1335
"Ecosilva",0.0812743090135919,1336
"Ecosilva",0.0584680716186615,1337
"Ecosilva",0.0636822212177062,1338
"Ecosilva",0.0653097822573336,1339
"Ecosilva",0.0332300114437915,1340
"Ecosilva",0.0211843806071622,1341
"Ecosilva",0.0460067093683554,1342
"Ecosilva",0.0565840849341461,1343
"Ecosilva",0.0597605123412437,1344
"Ecosilva",0.0845649667321724,1345
"Ecosilva",0.0165647490754068,1346
"Ecosilva",0.0764307999631599,1347
"Ecosilva",0.0272352532081814,1348
"Ecosilva",0.143258999465399,1349
"Ecosilva",0.0422002228412959,1350
"Ecosilva",0.159403860116965,1351
"Ecosilva",0.0505945398251038,1352
"Ecosilva",0.0921146212104339,1353
"Ecosilva",0.0187468530881858,1354
"Ecosilva",0.0912466995143825,1355
"Ecosilva",0.0284789521761509,1356
"Ecosilva",0.183411293697249,1357
"Ecosilva",0.0291851517274585,1358
"Ecosilva",0.0558487205963371,1359
"Ecosilva",0.09103639353444,1360
"Ecosilva",0.121281295339037,1361
"Ecosilva",0.182436737484556,1362
"Ecosilva",0.129851776727796,1363
"Ecosilva",0.0100689390773764,1364
"Ecosilva",0.0215076036596423,1365
"Ecosilva",0.196348959745295,1366
"Ecosilva",0.0140051483668181,1367
"Ecosilva",0.112926137307666,1368
"Ecosilva",0.00176389617059514,1369
"Ecosilva",0.00388061663890593,1370
"Ecosilva",0.00368240208078141,1371
"Ecosilva",0.132474058149186,1372
"Ecosilva",0.0683876394053001,1373
"Ecosilva",0.105460852373391,1374
"Ecosilva",0.00154393258449947,1375
"Ecosilva",0.108927624225929,1376
"Ecosilva",0.114200960671424,1377
"Ecosilva",0.0598012330345823,1378
"Ecosilva",0.121619965605724,1379
"Ecosilva",0.0850644691806649,1380
"Ecosilva",0.094164907821258,1381
"Ecosilva",0.0868813139962784,1382
"Ecosilva",0.0662226325470975,1383
